"","GSE123582_F1, sedentary ; F1, sedentary "
"12819",0.0244926695728425
"12821",1.22577603198786
"12822",0.131530571280956
"12823",0.0306348285683088
"12824",0.0396780972801624
"12825",0.307588949889399
"12826",0.0134391325619835
"12827",0.0123351339101042
"12828",0.686107539233377
"12829",0.314843353553044
"12830",0.0628110000530528
"12831",0.0584717921857263
"12832",0.0359599829343685
"12833",0.0661046717383818
"12834",0.0647238180979318
"12835",0.162750897774857
"12836",0.051060199328534
"12837",0.946767535045584
"12839",0.119851171617621
"12840",0.087308053548867
"12841",0.318907613017793
"12842",0.18426904674201
"12843",0.167006477342335
"12845",0.171198055501622
"12846",0.00450430160803567
"12847",0.00136433731028326
"12848",0.00165352081040408
"12850",0.00569410861043944
"12854",0.0240127675680358
"12856",0.00591346096061396
"12857",0.013893024780978
"12858",0.00569488629395505
"12859",0.0121127693245887
"12861",0.00937261729362191
"12862",0.0299055910452824
"12864",0.00873933664502564
"12865",0.0624295179080581
"12866",0.00675407621743395
"12867",0.00789121080161818
"12868",0.0112912315617194
"12869",0.583162156439456
"12870",0.0581853143234644
"12874",0.00502487583020582
"12877",0.00553704201158787
"12879",0.0145386401930498
"12889",0.00582129316634574
"12891",0.006405957644546
"12892",0.00257583975306797
"12894",0.0193070855341918
"12895",0.0555415076866335
"12896",0.0216832940846457
"12902",0.102746840642629
"12903",0.0620053824389124
"12904",0.295474591377896
"12905",0.00958880379984807
"12908",0.00208066363375285
"12909",0.00672616139615162
"12912",0.00395085460731457
"12913",0.00424079840552802
"12914",0.00359008947476265
"12915",0.00421766743250315
"12916",0.00805152502539557
"12918",0.0330366228881604
"12919",0.00529443755722726
"12921",0.0111273859308777
"12922",0.191154158975277
"12925",0.0393829737013642
"12927",0.00474753911113787
"12928",0.00187594775004741
"12929",0.00448021447682743
"12931",0.0207087528918718
"12933",0.00256564645287992
"12934",0.00784772571367425
"12936",0.0182615047479912
"12937",0.141661132590019
"12939",0.035205310931351
"12941",0.0238074577530517
"12942",0.0243578772440558
"12943",0.0479661358158745
"12946",0.00343543251359716
"12950",0.0071755250332514
"12952",0.00533069125385728
"12953",0.00163290802616978
"12954",0.309349362500378
"12955",0.0105303866807528
"12958",0.437702303916652
"12959",0.0935203062776969
"12960",0.0249307479224377
"12962",0.0835898950307391
