"","GSE123582_F1, sedentary ; F1, sedentary "
"12798",0.15466499686913
"12799",0.114517583408476
"12801",0.0804642417169163
"12802",0.401512547267102
"12803",0.188282828282828
"12804",0.0728658536585366
"12805",0.0632027917797596
"12807",0.0704573547589617
"12808",0.180944055944056
"12810",0.321224701608718
"12812",0.0592833876221498
"12813",0.363112391930836
"12814",0.19140625
"12815",0.118974358974359
"12816",0.14841628959276
"12817",0.344383057090239
"12818",0.224934221575323
"12819",0.156501340482574
"12821",1.10714770107148
"12822",0.362671437090042
"12823",0.175028079371022
"12824",0.199193617568843
"12825",0.554607022935519
"12826",0.115927272727273
"12827",0.111063648013669
"12828",0.828316086547507
"12829",0.561109038915827
"12830",0.250621228257011
"12831",0.241809412938633
"12832",0.189631176061239
"12833",0.257108287961283
"12834",0.254408761834045
"12835",0.403423967774421
"12836",0.225965040058267
"12837",0.973019801980198
"12839",0.346195279600431
"12840",0.29547936230618
"12841",0.564719056715631
"12842",0.429265706459309
"12843",0.408664259927798
"12845",0.413760867532953
"12846",0.0671140939597315
"12847",0.0369369369369369
"12848",0.0406635071090047
"12850",0.0754593175853018
"12854",0.154960535518034
"12856",0.076899030947171
"12857",0.117868675995694
"12858",0.0754644704079678
"12859",0.110058027079304
"12861",0.0968122786304604
"12862",0.172932330827068
"12864",0.0934844192634561
"12865",0.249858996051889
"12866",0.0821831869510665
"12867",0.0888324873096447
"12868",0.106260206859009
"12869",0.763650546021841
"12870",0.241216322672129
"12874",0.070886358562179
"12877",0.0744113029827315
"12879",0.120576283708903
"12889",0.076297399473021
"12891",0.0800372266170312
"12892",0.0507527314838125
"12894",0.138949938949939
"12895",0.235672458481329
"12896",0.147252484137436
"12902",0.320541480377546
"12903",0.249008799922638
"12904",0.543575745759407
"12905",0.0979224376731302
"12908",0.0456142919900425
"12909",0.0820131781858965
"12912",0.0628558239729189
"12913",0.065121412803532
"12914",0.0599173553719008
"12915",0.0649435711406691
"12916",0.0897302904564315
"12918",0.181759794476557
"12919",0.072762885850049
"12921",0.105486425339367
"12922",0.437211801047589
"12925",0.198451439151658
"12927",0.0689023882832654
"12928",0.0433122124815554
"12929",0.0669344042838019
"12931",0.143905360886493
"12933",0.0506522107403015
"12934",0.0885873902633679
"12936",0.135135135135135
"12937",0.376378974691759
"12939",0.187630783538712
"12941",0.154296655028719
"12942",0.156070103620315
"12943",0.219011725293132
"12946",0.0586125627625781
"12950",0.0847084708470847
"12952",0.073011583011583
"12953",0.0404092566891521
"12954",0.556191839656407
"12955",0.102617672360821
"12958",0.661590737477976
"12959",0.305810899540381
"12960",0.157894736842105
"12962",0.289119170984456
"12964",0.373663861723903
"12971",0.129287598944591
"12972",0.0732566573412082
"12974",0.0372041961454013
"12977",0.0644735262336415
"12978",0.0612850713396534
"12982",0.111087734062697
"12983",0.190843023255814
"12984",0.185558354324097
"12986",0.137390502535731
"12988",0.0653634697617593
"12995",0.0331946283336486
"13000",0.0414807159299103
"13001",0.0795454545454545
"13002",0.0306104129263914
"13003",0.114509420112552
"13004",0.0417391304347826
"13006",0.0402298850574713
"13007",0.087557603686636
"13008",0.242963442251698
"13010",0.100088023611039
"13011",0.492004264392324
"13014",0.0691382765531062
"13016",0.0554474708171206
"13017",0.0536950685318638
"13018",0.0363074546156817
"13019",0.229891756869276
"13024",0.193268910363212
"13025",0.293288517835845
"13026",0.0617406891057558
"13030",0.0689373297002725
"13032",0.145831334548594
"13033",0.131116288921839
"13036",0.126565874730022
"13038",0.17298663777537
"13039",0.10098452883263
"13040",0.0752212389380531
"13041",0.533853211009174
"13043",0.0488630865989357
"13046",0.0373969043045983
"13047",0.0907612231620039
"13048",0.166343544009306
"13051",0.0594530321046373
"13052",0.116219667943806
"13056",0.123579251911552
"13057",0.116231438812084
"13058",0.314285714285714
"13063",0.0541237113402062
"13070",0.108085106382979
"13075",0.529903653881112
"13076",0.454545454545455
"13078",0.257671585851487
"13082",0.556805111821086
"13087",1.05395683453237
"13106",0.403837719298246
"13107",0.545026486168334
