"","GSE123582_F1, sedentary ; F1, sedentary "
"102633437",-0.5873
"102633439",0.623
"102633444",1.0801
"102633445",-0.574
"102633449",-1.3742
"102633458",-0.4928
"102633464",-0.8682
"102633466",-0.7538
"102633471",0.7897
"102633474",0.2506
"102633475",-0.289
"102633478",-0.5803
"102633480",-1.3049
"102633492",0.875
"102633496",0.8312
"102633498",-1.1157
"102633503",0.5189
"102633513",1.6855
"102633516",0.9637
"102633518",1.5733
"102633532",-0.1976
"102633545",-0.7439
"102633551",1.3439
"102633555",-0.0497
"102633560",0.0926
"102633563",-0.1982
"102633572",-0.9477
"102633573",-0.6494
"102633579",-0.3965
"102633593",0.601
"102633600",-0.8546
"102633603",-0.7122
"102633607",-0.2515
"102633615",-1.3248
"102633616",1.4173
"102633618",-1.0701
"102633622",-0.8442
"102633623",-0.883
"102633624",-0.1066
"102633625",0.4317
"102633634",1.3147
"102633636",-3.2978
"102633638",2.6354
"102633646",0.0466
"102633661",-0.7408
"102633665",2.3167
"102633669",-0.4183
"102633673",0.043
"102633676",1.2623
"102633677",1.2628
"102633689",-0.741
"102633693",1.4553
"102633704",-0.1129
"102633721",1.6979
"102633730",0.1634
"102633740",1.6845
"102633750",1.111
"102633754",0.3498
"102633758",0.7735
"102633760",0.0358
"102633762",0.9898
"102633763",1.0358
"102633775",-1.2911
"102633779",-0.7141
"102633781",-0.7773
"102633785",-0.6949
"102633788",-0.0714
"102633792",-0.2677
"102633796",1.5731
"102633812",0.5756
"102633818",0.2985
"102633826",2.4191
"102633829",0.0849
"102633833",-1.653
"102633836",0.8008
"102633839",1.7195
"102633861",0.1222
"102633863",-0.9951
"102633868",0.1433
"102633871",0.354
"102633874",-0.4975
"102633880",2.0062
"102633882",-0.9575
"102633888",0.2715
"102633894",-0.3683
"102633898",-0.2161
"102633899",0.2448
"102633900",0.6862
"102633901",-1.7612
"102633905",3.0044
"102633908",0.9175
"102633913",0.4983
"102633923",0.3053
"102633925",0.9652
"102633930",-0.6289
"102633936",0.4438
"102633939",0.8858
"102633943",-0.0487
"102633946",0.3683
"102633951",1.5338
"102633974",0.3217
"102633986",-5e-04
"102633993",-0.9029
"102633994",-0.0073
"102634000",0.3982
"102634002",1.1236
"102634008",0.623
"102634011",0.3954
"102634013",-1.806
"102634017",1.1911
"102634034",0.3867
"102634036",0.1801
"102634037",-0.7552
"102634042",-1.2423
"102634043",1.6849
"102634044",-0.8496
"102634045",-0.5319
"102634049",-0.3909
"102634055",-2.3616
"102634056",-1.3158
"102634058",-0.7064
"102634060",-0.2269
"102634064",-0.323
"102634072",-1.6552
"102634073",-0.6049
"102634076",1.1803
"102634078",-1.1799
"102634101",0.4138
"102634115",0.2555
"102634128",-0.7053
"102634132",1.8906
"102634136",0.4955
"102634140",-0.9725
"102634148",-0.0368
"102634155",0.7217
"102634160",0.5529
"102634161",-0.9935
"102634165",-1.6848
"102634171",0.4337
"102634185",-0.0502
"102634191",0.9372
"102634195",-0.2094
"102634200",0.8981
"102634210",-1.1755
"102634213",-0.3858
"102634227",-1.0108
"102634229",1.3333
"102634240",-0.1731
"102634251",1.5359
"102634258",0.2788
"102634280",-0.9061
"102634286",2.4674
"102634288",-1.029
"102634293",0.1702
"102634296",0.2361
"102634309",0.9281
"102634310",1.0426
"102634323",2.0321
"102634331",-1.4364
"102634333",-0.0905
"102634341",0.7981
"102634351",0.605
"102634363",-0.0145
"102634366",0.1752
"102634376",0.2465
"102634389",-0.0574
"102634392",-0.3282
"102634395",0.5755
"102634420",1.8063
"102634421",-0.0412
"102634428",1.6875
"102634429",0.4659
"102634431",0.7774
"102634434",1.6838
"102634445",1.5828
"102634450",-1.7644
"102634455",-1.2061
"102634456",0.8958
"102634481",0.1934
"102634487",-1.8523
"102634496",0.5641
"102634502",1.3253
"102634503",-0.5821
"102634512",0.9563
"102634521",-0.9333
"102634524",-0.393
"102634530",1.5559
"102634533",0.9819
"102634534",0.2288
"102634535",0.3112
"102634541",-0.4281
"102634544",-1.1963
"102634545",-0.9532
"102634559",-0.5191
"102634561",0.8832
"102634563",0.3684
"102634564",0.717
"102634569",-0.3514
"102634575",2.4543
"102634578",-1.1949
"102634580",0.9479
"102634584",-1.8004
"102634592",-0.3022
"102634594",0.6489
"102634598",-0.8907
"102634628",0.5816
"102634630",-0.328
"102634634",2.3745
"102634642",1.0859
"102634646",-0.7185
"102634650",-2.4509
"102634652",1.2731
"102634653",1.8607
"102634658",-0.3388
"102634668",0.2562
"102634676",0.2939
"102634678",-1.3465
"102634683",-0.4696
"102634686",-0.1847
"102634688",0.1775
"102634692",1.3739
"102634702",0.7411
"102634715",1.384
"102634716",0.1763
"102634732",1.1798
"102634735",-0.2035
"102634737",-0.8122
"102634738",1.0671
"102634739",-0.5467
"102634746",-1.8932
"102634755",0.0055
"102634756",1.3249
"102634757",0.5462
"102634762",1.2941
"102634765",-0.0739
"102634769",0.7532
"102634772",0.4785
"102634775",-1.2941
"102634778",0.3035
"102634780",-0.1237
"102634786",0.3373
"102634795",1.3176
"102634806",0.6326
"102634811",1.8016
"102634812",0.8964
"102634815",0.6624
"102634818",1.0363
"102634820",-0.2031
"102634821",1.5925
"102634823",0.3172
"102634835",-1.0614
"102634837",2.0722
"102634839",0.4872
"102634841",-0.3453
"102634848",-0.7721
"102634849",-0.7145
"102634850",0.9268
"102634855",2.8796
"102634858",1.6841
"102634865",-0.5839
"102634871",1.2612
"102634873",-0.1619
"102634874",-1.2463
"102634881",-0.9442
"102634887",-0.0472
"102634888",0.7972
"102634895",-0.2342
"102634904",0.5133
"102634906",-1.6393
"102634911",0.6357
"102634912",-1.9265
"102634913",1.1899
"102634919",0.6477
"102634922",0.0113
"102634923",1.0404
"102634926",-0.6194
"102634931",0.1269
"102634933",1.7917
"102634944",-0.5381
"102634945",1.3514
"102634949",0.3131
"102634953",1.0524
"102634954",1.1882
"102634962",-0.4142
"102634983",0.9977
"102634986",0.0609
"102635003",-0.6572
"102635004",-0.4968
"102635017",0.0265
"102635028",-2.1646
"102635041",0.7674
"102635047",1.7042
"102635054",-1.2216
"102635066",-0.4392
"102635069",2.1532
"102635071",1.9155
"102635078",-1.3952
"102635079",0.7369
"102635085",1.4518
"102635086",-1.0625
"102635108",0.2773
"102635123",1.2544
"102635128",-0.2933
"102635129",1.8876
"102635131",-0.9863
"102635133",1.8279
"102635134",0.944
"102635136",0.7536
"102635137",1.9461
"102635142",1.3293
"102635160",-1.3238
"102635167",-0.2874
"102635170",0.126
"102635171",1.2497
"102635174",1.0113
"102635178",1.8146
"102635181",0.9623
"102635182",-0.5379
"102635185",1.4445
"102635189",-0.1192
"102635190",1.1572
"102635192",1.3108
"102635197",-0.4229
"102635198",-1.8244
"102635200",-0.1993
"102635206",-3.8745
"102635210",0.4467
"102635226",-0.6754
"102635242",-1.2982
"102635243",0.3831
"102635253",-0.0516
"102635257",0.9513
"102635259",-0.402
"102635262",-0.2357
"102635265",1.0425
"102635268",0.9371
"102635269",0.3865
"102635272",0.7909
"102635276",1.6897
"102635278",1.6529
"102635280",1.1231
"102635290",1.3272
"102635305",0.1959
"102635306",0.1662
"102635315",1.3334
"102635323",0.8348
"102635336",0.544
"102635337",0.5125
"102635347",1.3919
"102635354",0.784
"102635359",1.2799
"102635360",2.2747
"102635362",-2.133
"102635366",-3.3678
"102635368",1.3052
"102635380",-0.8347
"102635381",2.0428
"102635384",0.5564
"102635387",0.5231
"102635392",0.3853
"102635416",-0.8926
"102635426",-0.5584
"102635429",1.0154
"102635432",1.6925
"102635434",0.3558
"102635437",-0.6972
"102635441",0.6356
"102635453",2.0789
"102635455",-2.5392
"102635458",-0.3745
"102635461",1.2983
"102635468",-0.6059
"102635479",1.3166
"102635484",-0.7834
"102635493",-0.8301
"102635494",0.3548
"102635498",1.3971
"102635500",-0.6822
"102635502",1.4184
"102635503",-1.642
"102635506",-0.0098
"102635509",1.1081
"102635521",-0.8868
"102635522",-1.0849
"102635534",-0.2311
"102635539",-0.8948
"102635541",1.3211
"102635544",1.1521
"102635549",0.1723
"102635550",0.1157
"102635552",1.0057
"102635553",0.8527
"102635561",-1.2216
"102635566",-1.6438
"102635588",2.4922
"102635590",0.1212
"102635593",0.4532
"102635597",0.078
"102635605",1.3233
"102635607",1.4223
"102635609",1.1051
"102635613",0.0211
"102635614",-0.1666
"102635616",0.0757
"102635619",0.7719
"102635624",-0.0166
"102635629",-1.0498
"102635630",-1.0223
"102635632",0.529
"102635635",-0.3728
"102635639",-0.2356
"102635643",0.2895
"102635648",-0.0527
"102635654",-0.0258
"102635656",0.695
"102635661",1.0975
"102635670",-0.5751
"102635671",0.363
"102635680",0.054
"102635682",0.1469
"102635685",-0.2712
"102635688",0.2772
"102635698",0.899
"102635699",2.1433
"102635703",0.8066
"102635707",0.8027
"102635712",1.4208
"102635731",0.6486
"102635736",-0.4035
"102635744",-0.9764
"102635756",1.3805
"102635769",0.792
"102635772",-0.3882
"102635775",0.5916
"102635776",-0.2256
"102635778",0.5742
"102635780",0.7244
"102635781",1.831
"102635783",-0.3365
"102635786",-1.0386
"102635788",-0.0881
"102635792",0.7385
"102635797",0.6734
"102635798",-0.045
"102635799",1.3193
"102635802",-0.0935
"102635803",0.5335
"102635812",-0.3536
"102635826",0.0254
"102635832",0.9695
"102635834",1.0821
"102635843",0.6063
"102635846",-1.0861
"102635853",0.9689
"102635867",1.2937
"102635868",0.1547
"102635870",-1.0268
"102635873",-0.083
"102635879",-0.6964
"102635881",1.6811
"102635882",0.8614
"102635884",-1.1474
"102635898",1.4277
"102635912",0.7283
"102635921",-0.7877
"102635939",1.153
"102635944",0.0452
"102635948",-0.8628
"102635952",-0.4985
"102635953",-1.0713
"102635983",-0.292
"102636000",1.0308
"102636002",2.6505
"102636011",1.1319
"102636014",1.4911
"102636015",-1.2936
"102636019",-0.3965
"102636024",-0.714
"102636025",0.1606
"102636033",0.6082
"102636035",0.1852
"102636037",-0.4318
"102636040",0.7435
"102636041",-0.4273
"102636042",2.1123
"102636048",0.154
"102636049",1.6374
"102636055",-0.1026
"102636057",0.3076
"102636058",0.8828
"102636066",-0.9606
"102636067",1.9768
"102636078",-1.9234
"102636082",-1.7155
"102636088",0.0929
"102636089",-0.7406
"102636090",0.3645
"102636095",-0.498
"102636107",-0.7442
"102636109",-0.1245
"102636118",-0.5239
"102636130",1.1357
"102636131",1.1267
"102636141",-0.1422
"102636146",-0.4091
"102636149",-0.2527
"102636154",-0.8183
"102636164",1.5853
"102636167",2.5884
"102636175",0.6936
"102636178",-0.1507
"102636179",1.2917
"102636180",0.8094
"102636183",1.2028
"102636187",-0.1322
"102636221",0.8036
"102636224",-0.4758
"102636238",0.9084
"102636239",-0.6366
"102636241",0.5322
"102636251",1.4181
"102636256",-0.0093
"102636258",1.2367
"102636262",-0.5052
"102636263",-1.3087
"102636274",-0.3829
"102636276",0.1563
"102636277",-0.6233
"102636280",1.9128
"102636299",0.6186
"102636304",-1.0415
"102636309",1.2635
"102636313",0.6949
"102636314",-1.2982
"102636333",0.3418
"102636338",0.0718
"102636354",-0.6149
"102636359",0.5479
"102636362",0.2654
"102636367",-0.9955
"102636368",-0.3076
"102636372",-0.3427
"102636376",1.7669
"102636382",0.5981
"102636385",0.5987
"102636387",0.0717
"102636397",-0.1695
"102636400",1.2749
"102636409",0.279
"102636414",0.9374
"102636415",0.0526
"102636425",-0.8807
"102636431",0.3959
"102636445",0.1378
"102636446",0.9922
"102636453",-1.178
"102636458",-1.2854
"102636467",0.3501
"102636474",-2.2701
"102636475",0.7703
"102636476",1.367
"102636479",1.5936
"102636484",0.0087
"102636490",0.9357
"102636491",-0.7711
"102636498",-0.0804
"102636510",-1.4358
"102636516",1.6409
"102636542",2.0989
"102636545",0.599
"102636546",1.7836
"102636547",-0.8617
"102636549",-0.1762
"102636557",-0.0749
"102636561",1.4121
"102636562",0.067
"102636563",-0.6904
"102636564",0.1257
"102636575",-2.9921
"102636578",0.674
"102636582",0.7063
"102636587",-0.0377
"102636598",-1.2566
"102636604",0.7901
"102636611",0.4084
"102636620",-0.1221
"102636625",-0.5232
"102636635",0.2652
"102636637",-0.6051
"102636639",0.5193
"102636640",1.4501
"102636641",1.3246
"102636643",0.0082
"102636664",0.0774
"102636677",0.3181
"102636679",-2.0751
"102636699",-1.3161
"102636700",1.0768
"102636702",0.1419
"102636705",0.6163
"102636714",0.3216
"102636716",-0.3447
"102636729",0.197
"102636737",-1.7346
"102636745",-0.4796
"102636754",0.5645
"102636761",0.9625
"102636765",-1.0667
"102636766",0.2558
"102636781",0.0566
"102636789",-1.4865
"102636795",1.2785
"102636797",2.7998
"102636798",-2.0943
"102636799",0.1305
"102636803",0.7811
"102636808",-1.8094
"102636820",1.1977
"102636830",0.8809
"102636836",1.5615
"102636843",-2.1848
"102636845",-1.7649
"102636848",-0.4139
"102636849",-0.0107
"102636879",1.7094
"102636884",-1.112
"102636892",0.4649
"102636896",-1.4543
"102636903",1.4905
"102636905",0.8373
"102636907",-1.4694
"102636909",0.4251
"102636910",-2.1451
"102636915",-0.3092
"102636917",1.9185
"102636923",-0.5189
"102636926",-0.3867
"102636929",-1.5234
"102636939",0.797
"102636944",0.2777
"102636945",-1.3343
"102636980",-1.592
"102636986",0.3669
"102636988",-0.0348
"102636991",3.3232
"102637008",0.373
"102637020",1.487
"102637024",-0.9158
"102637025",-1.2926
"102637028",-0.8998
"102637037",-0.6199
"102637038",1.0967
"102637048",-1.843
"102637053",0.6782
"102637062",1.676
"102637075",0.1603
"102637077",0.0099
"102637087",1.208
"102637093",-0.8623
"102637100",0.3773
"102637112",-0.337
"102637131",0.7455
"102637142",1.1956
"102637145",0.3789
"102637148",-0.6541
"102637151",0.9923
"102637153",-2.4734
"102637161",0.7772
"102637167",1.603
"102637176",-0.485
"102637178",-0.3686
"102637184",0.4446
"102637187",0.7569
"102637188",0.7399
"102637190",-1.1553
"102637201",-0.8166
"102637203",0.3641
"102637204",-0.5866
"102637206",0.0727
"102637209",-0.5816
"102637216",-1.774
"102637221",-0.4082
"102637229",-1.2785
"102637233",1.5383
"102637243",0.8484
"102637245",-1.0125
"102637250",-1.0797
"102637251",-0.2964
"102637256",0.0332
"102637266",0.1876
"102637289",1.3506
"102637300",1.7001
"102637302",-0.4371
"102637304",-0.4319
"102637308",0.5236
"102637311",1.2734
"102637315",0.9135
"102637329",1.2052
"102637336",-0.6897
"102637343",0.5394
"102637354",2.6714
"102637364",1.092
"102637366",0.2879
"102637367",0.2773
"102637368",-0.136
"102637370",0.5697
"102637376",-0.0056
"102637381",0.421
"102637404",1.025
"102637406",-1.6903
"102637422",-0.727
"102637427",-0.2377
"102637436",0.4078
"102637438",0.8154
"102637443",0.791
"102637446",1.7588
"102637448",-0.5184
"102637452",0.9564
"102637462",0.2824
"102637464",-0.297
"102637465",-1.255
"102637485",-0.3874
"102637489",-1.1837
"102637491",0.183
"102637492",-0.2906
"102637500",-1.474
"102637508",-0.8091
"102637514",1.1538
"102637515",-0.0924
"102637517",0.4864
"102637519",0.7473
"102637529",-1.1322
"102637537",0.3297
"102637542",0.6436
"102637546",0.3811
"102637555",0.0787
"102637563",-0.3843
"102637567",-0.6509
"102637571",-0.3479
"102637572",-2.079
"102637576",-0.7739
"102637578",1.3397
"102637582",-0.2947
"102637583",0.6637
"102637611",2.1593
"102637613",-0.1738
"102637619",-0.2933
"102637627",0.6747
"102637640",1.8838
"102637642",0.2115
"102637643",-2.1323
"102637648",-0.3014
"102637660",0.5518
"102637664",0.0084
"102637674",0.8584
"102637682",0.9884
"102637683",-0.1023
"102637693",-0.3014
"102637696",-0.6212
"102637698",0.2994
"102637707",0.9179
"102637710",-0.2743
"102637719",0.9499
"102637720",-0.5557
"102637721",0.3496
"102637730",-2.216
"102637735",-0.7412
"102637753",0.2538
"102637759",0.264
"102637763",0.3084
"102637775",1.2577
"102637776",0.3261
"102637782",-1.8985
"102637785",0.9649
"102637787",0.5047
"102637790",0.4831
"102637792",-0.3288
"102637797",0.9613
"102637808",0.4627
"102637809",2.2099
"102637814",0.3076
"102637822",1.6712
"102637825",-1.2368
"102637845",-0.7693
"102637852",0.9146
"102637855",0.6362
"102637865",1.3317
"102637873",-0.2341
"102637874",1.2885
"102637876",-0.9911
"102637886",-0.1463
"102637887",-1.218
"102637893",-0.673
"102637894",0.0797
"102637900",-0.7906
"102637903",-0.0466
"102637926",0.2458
"102637931",0.5697
"102637932",1.5565
"102637946",-0.1962
"102637948",0.8431
"102637953",-0.0024
"102637959",2.6591
"102637961",1.6375
"102637966",0.1091
"102637975",0.1971
"102637991",0.3568
"102638001",0.9365
"102638002",-0.5479
"102638005",-1.8924
"102638015",0.0717
"102638016",0.2295
"102638034",-1.0297
"102638037",-1.1373
"102638038",1.7946
"102638042",-0.8845
"102638071",-0.0839
"102638074",0.1215
"102638076",-0.2494
"102638082",-1.0654
"102638083",0.7822
"102638091",0.9644
"102638093",-0.2077
"102638094",-0.4077
"102638099",1.2691
"102638104",-0.0035
"102638113",0.0551
"102638115",0.8026
"102638117",-0.0397
"102638120",1.4009
"102638121",0.1743
"102638127",0.53
"102638135",0.2158
"102638141",1.127
"102638151",-2.2238
"102638158",-0.3869
"102638167",-1.9388
"102638168",-0.0805
"102638172",0.0135
"102638174",-0.3379
"102638175",0.5385
"102638185",0.9195
"102638195",-0.8727
"102638216",1.7735
"102638221",0.6876
"102638224",-0.0787
"102638225",-0.4106
"102638241",2.0253
"102638242",1.3263
"102638245",-0.1549
"102638248",-0.7423
"102638251",0.7343
"102638253",0.0528
"102638255",1.7541
"102638257",-1.3932
"102638261",1.3897
"102638268",1.1538
"102638270",0.4617
"102638275",1.2192
"102638279",3.1161
"102638281",-0.4902
"102638284",0.8564
"102638296",-0.2853
"102638309",1.4227
"102638313",0.7826
"102638318",-0.3806
"102638326",2.7204
"102638331",-0.0306
"102638347",0.5221
"102638354",0.2551
"102638356",0.7145
"102638362",-0.5679
"102638376",-0.2504
"102638384",-1.0155
"102638389",0.7558
"102638392",1.7458
"102638401",0.3833
"102638402",0.4651
"102638403",-1.1687
"102638405",0.7328
"102638414",0.1619
"102638420",-0.1631
"102638421",-0.2207
"102638425",-0.3584
"102638432",1.5976
"102638434",0.2336
"102638457",0.5753
"102638461",-0.4866
"102638463",-1.8939
"102638467",-1.9643
"102638468",2.6766
"102638470",-1.7709
"102638482",-1.8713
"102638484",0.0859
"102638487",-0.3549
"102638504",-0.0909
"102638507",-1.2534
"102638508",0.8052
"102638514",0.7653
"102638522",-1.3228
"102638528",1.3294
"102638533",0.3646
"102638542",0.3631
"102638544",1.2119
"102638546",-0.9117
"102638554",-1.5845
"102638565",0.1752
"102638568",-1.3685
"102638587",1.1127
"102638588",-0.3045
"102638598",-0.1039
"102638603",0.2224
"102638607",0.0419
"102638626",-1.0481
"102638629",2.2236
"102638631",0.2701
"102638632",-1.4124
"102638638",-0.178
"102638644",0.3666
"102638647",0.656
"102638658",-1.2976
"102638659",1.3715
"102638670",-1.2149
"102638682",-1.029
"102638686",0.7168
"102638701",-0.7416
"102638725",0.4233
"102638735",-1.3831
"102638737",-0.9933
"102638743",-1.4288
"102638744",-0.228
"102638755",1.6526
"102638761",-0.6972
"102638762",-0.5177
"102638768",0.8469
"102638769",-0.9618
"102638770",1.045
"102638779",-1.0559
"102638784",1.3232
"102638803",0.9799
"102638814",-0.438
"102638818",1.0472
"102638835",-1.4919
"102638841",0.3593
"102638844",1.3126
"102638846",0.8847
"102638847",0.8885
"102638848",-0.7942
"102638849",2.3963
"102638851",0.5953
"102638857",-0.2732
"102638859",-0.036
"102638881",0.0589
"102638882",0.1009
"102638883",-0.3622
"102638888",-0.5334
"102638889",1.086
"102638890",1.5514
"102638902",-0.6458
"102638908",0.9932
"102638911",0.8856
"102638917",-0.2491
"102638918",-1.1724
"102638919",0.3381
"102638933",0.927
"102638939",-0.7036
"102638940",0.0313
"102638943",-1.2461
"102638948",-0.311
"102638959",0.9491
"102638966",0.4519
"102638978",-0.5156
"102639001",-0.0418
"102639006",1.1914
"102639007",-0.0764
"102639009",-0.0451
"102639010",0.5003
"102639013",0.0607
"102639019",-0.0762
"102639020",-0.6461
"102639021",1.6561
"102639023",2.3449
"102639036",-0.0564
"102639040",-1.3759
"102639045",-0.4601
"102639048",-1.1218
"102639049",-1.0495
"102639059",-0.0969
"102639063",0.7163
"102639066",0.0822
"102639067",0.4714
"102639069",0.2379
"102639074",-0.0741
"102639077",-2.8145
"102639078",0.7088
"102639079",-0.8864
"102639087",0.9583
"102639129",-0.4806
"102639132",0.6526
"102639135",-0.3706
"102639136",-0.7014
"102639137",-1.1938
"102639142",-0.0017
"102639143",0.3929
"102639145",0.9461
"102639151",0.1234
"102639154",-0.5323
"102639156",0.4717
"102639169",2.9596
"102639173",-0.3986
"102639175",-0.1577
"102639181",0.2232
"102639182",1.7056
"102639186",0.6089
"102639188",1.3134
"102639192",0.4671
"102639199",1.4102
"102639205",1.9599
"102639209",0.4628
"102639212",0.4279
"102639218",-0.4995
"102639221",-0.1515
"102639235",-0.2778
"102639243",-1.4811
"102639255",0.6026
"102639258",0.1882
"102639259",3.2331
"102639261",0.337
"102639267",-0.9344
"102639268",-0.0454
"102639275",0.0111
"102639276",0.7892
"102639283",2.4245
"102639289",-0.4486
"102639290",-1.8165
"102639314",0.7106
"102639317",0.0754
"102639318",1.3663
"102639339",0.657
"102639345",1.5557
"102639351",2.0839
"102639352",-0.4241
"102639355",0.1531
"102639358",-0.6558
"102639371",-1.6566
"102639375",-0.0772
"102639384",-1.2831
"102639389",-2.1369
"102639395",1.0669
"102639397",-1.3324
"102639399",0.2194
"102639404",-2.4508
"102639406",-0.8438
"102639417",0.8638
"102639427",1.5916
"102639442",-1.5664
"102639448",2.487
"102639450",-0.4925
"102639461",-0.1998
"102639468",-0.1566
"102639478",-0.4086
"102639507",2.7535
"102639511",0.7703
"102639516",0.2314
"102639518",1.4306
"102639519",0.4376
"102639520",0.0518
"102639531",-0.284
"102639532",-0.2248
"102639537",0.2281
"102639538",-0.5694
"102639542",-0.7955
"102639545",-0.6697
"102639549",-1.7671
"102639552",0.917
"102639566",1.0717
"102639568",-0.805
"102639570",-0.0594
"102639573",0.4762
"102639575",1.7745
"102639576",2.2864
"102639582",-0.1942
"102639598",0.7094
"102639617",0.617
"102639619",0.055
"102639635",-0.4892
"102639642",-0.4827
"102639645",-1.2255
"102639646",0.0383
"102639650",1.6638
"102639653",0.8483
"102639660",-1.0617
"102639664",0.7728
"102639667",-1.2001
"102639677",0.9491
"102639679",1.1155
"102639685",-1.51
"102639687",1.0698
"102639693",1.3371
"102639700",0.0567
"102639705",-1.0044
"102639711",0.0034
"102639717",0.7417
"102639720",-1.0355
"102639724",-0.7244
"102639727",0.0637
"102639728",-0.3064
"102639738",0.6989
"102639746",0.2399
"102639755",-1.7293
"102639765",0.1254
"102639767",1.2115
"102639769",-1.3882
"102639776",0.4112
"102639781",0.8101
"102639801",0.1209
"102639802",-0.5914
"102639808",1.2404
"102639812",-1.6738
"102639815",0.447
"102639821",1.7007
"102639824",0.1958
"102639837",2.0768
"102639841",0.3999
"102639848",-0.0117
"102639849",0.7925
"102639870",-2.1798
"102639872",-0.521
"102639888",-0.7406
"102639899",1.558
"102639908",0.57
"102639918",-0.6539
"102639919",0.5776
"102639928",-0.8001
"102639929",-0.1918
"102639931",0.7598
"102639935",0.7423
"102639939",0.0396
"102639946",-0.6391
"102639953",0.8163
"102639955",1.0009
"102639968",-1.2287
"102639977",-0.5518
"102639983",0.5982
"102639984",0.5351
"102639999",-0.0457
"102640005",-0.3461
"102640008",1.9908
"102640012",-1.6975
"102640014",-1.0768
"102640018",-0.6084
"102640021",-0.8573
"102640025",-0.8284
"102640042",-0.0766
"102640043",-1.5107
"102640059",-0.193
"102640063",0.4794
"102640065",0.9507
"102640071",1.2657
"102640073",-0.3805
"102640081",-1.0062
"102640100",0.7991
"102640117",-0.3919
"102640125",-0.0344
"102640133",1.4455
"102640140",1.7385
"102640142",0.9722
"102640149",-0.8587
"102640152",0.3342
"102640163",0.9506
"102640165",1.0366
"102640166",1.0549
"102640169",0.392
"102640173",0.8258
"102640184",1.7723
"102640187",-0.4633
"102640188",0.0996
"102640189",1.6692
"102640192",0.6103
"102640201",0.2792
"102640203",-2.4945
"102640208",0.8897
"102640216",0.2175
"102640217",-1.8488
"102640238",2.011
"102640239",-1.0383
"102640242",-0.2251
"102640243",0.7536
"102640244",1.0061
"102640245",-2.5537
"102640250",1.2674
"102640253",-0.2496
"102640259",-0.9543
"102640263",-0.6332
"102640268",0.0631
"102640278",-1.2335
"102640282",-1.3404
"102640287",1.6745
"102640299",0.5397
"102640300",2.0098
"102640310",0.2952
"102640312",0.6626
"102640314",0.2908
"102640319",0.3775
"102640321",1.4123
"102640331",0.5817
"102640338",0.1804
"102640339",-0.3116
"102640343",-1.2068
"102640344",0.3565
"102640359",0.1168
"102640360",-0.1891
"102640362",-1.1715
"102640373",2.3178
"102640374",-1.3876
"102640375",-0.8037
"102640377",1.2299
"102640379",-1.1329
"102640387",-0.327
"102640389",1.2581
"102640395",0.7936
"102640405",1.2083
"102640412",0.2352
"102640413",-1.1683
"102640417",0.6769
"102640419",-0.2887
"102640430",0.3183
"102640432",-1.3012
"102640439",2.3832
"102640447",0.9442
"102640449",0.1513
"102640451",0.7322
"102640470",-0.6037
"102640479",1.0145
"102640483",1.4411
"102640493",1.778
"102640498",0.2541
"102640507",1.3051
"102640511",1.0692
"102640515",0.5766
"102640518",-1.3672
"102640522",-0.1684
"102640525",-1.1733
"102640534",-0.9689
"102640542",-0.4918
"102640547",-0.071
"102640549",-0.2109
"102640551",0.7109
"102640553",1.9059
"102640554",-0.1731
"102640555",0.0439
"102640562",-0.786
"102640569",1.4418
"102640570",-0.9595
"102640578",0.2183
"102640588",-0.4362
"102640592",0.6012
"102640604",0.1739
"102640609",0.5592
"102640635",-1.615
"102640646",0.5947
"102640663",1.0019
"102640667",0.3869
"102640670",-0.2005
"102640671",0.3831
"102640673",0.6306
"102640677",-0.2809
"102640681",0.5946
"102640694",0.4824
"102640710",-0.2935
"102640715",-0.5263
"102640722",1.1384
"102640740",-1.2466
"102640746",0.347
"102640747",0.4467
"102640748",0.4614
"102640756",-0.1289
"102640761",-0.1737
"102640764",-0.2363
"102640765",1.7266
"102640772",-0.85
"102640773",-0.1503
"102640777",-0.2017
"102640779",0.6845
"102640806",0.7183
"102640808",1.8901
"102640810",1.3977
"102640820",0.4178
"102640822",-0.1541
"102640824",0.0579
"102640827",-0.6382
"102640829",-1.6005
"102640832",0.8424
"102640835",-2.048
"102640839",2.3314
"102640845",-0.4869
"102640849",-1.1561
"102640855",-1.5614
"102640858",0.2512
"102640859",0.8421
"102640879",-0.9355
"102640883",-0.124
"102640887",0.2089
"102640889",-0.7217
"102640891",0.4207
"102640899",1.7069
"102640920",-0.1555
"102640923",0.7824
"102640929",-0.2612
"102640948",-0.2656
"102640951",-1.6232
"102640952",0.6234
"102640959",-0.7587
"102640961",-1.3443
"102640962",-0.4232
"102640964",0.0022
"102640966",-0.1979
"102640967",-0.7347
"102640968",0.5653
"102640970",-1.0019
"102640971",0.7617
"102640972",-1.1237
"102640985",1.0614
"102640987",0.6535
"102641068",0.5684
"102641081",0.1549
"102641120",0.6923
"102641152",1.2476
"102641244",-3.1073
"102641247",-0.1796
"102641270",0.2899
"102641351",0.0972
"102641372",0.8496
"102641432",-0.5537
"102641455",-0.7172
"102641467",1.473
"102641476",-0.2475
"102641509",0.1857
"102641516",0.8766
"102641529",-0.3509
"102641539",-0.8864
"102641552",0.4527
"102641557",-0.4405
"102641609",0.6055
"102641610",0.8329
"102641617",2.4847
"102641621",-2.0456
"102641704",-0.271
"102641800",0.3129
"102641855",1.8263
