"","GSE197754_enriched environment (EE)"
"620779",0.8356
"620913",0.5229
"621080",1.8251
"621156",0.9076
"621239",0.0256
"621304",1.5478
"621427",0.1658
"621580",0.1003
"621603",0.9784
"621628",1.3906
"621823",0.8246
"621976",0.1761
"621998",-0.1675
"622129",0.2664
"622175",-0.5309
"622208",0.4018
"622282",-0.7243
"622320",-1.3848
"622402",-0.3418
"622404",-0.1789
"622408",0.2306
"622434",0.4762
"622459",-2.8833
"622480",1.1857
"622552",-0.1324
"622645",0.7961
"622665",0.7689
"622675",-0.0606
"622708",-0.1636
"623121",0.4666
"623131",1.2041
"623169",-0.8197
"623223",-0.6339
"623230",-1.2106
"623273",-1.1967
"623279",3.1291
"623474",0.6345
"623534",-0.1934
"623661",-0.2499
"623734",-2.2595
"623781",-0.9942
"624086",-2.1445
"624224",-1.0579
"624251",0.0102
"624341",-0.3884
"624549",-0.5193
"624582",2.1453
"624685",-0.0738
"624713",-0.025
"624784",-0.8538
"624866",-0.0418
"625018",-0.188
"625054",-0.0033
"625060",2.1871
"625068",-0.5597
"625098",-0.5948
"625121",-0.2025
"625123",-0.9696
"625131",-0.4959
"625167",1.7933
"625175",-0.401
"625222",-0.2184
"625237",-0.3367
"625249",-1.7385
"625253",-2.7898
"625286",-0.5992
"625328",1.9108
"625342",-0.2446
"625349",1.2134
"625360",0.5068
"625421",-1.7027
"625424",1.0094
"625464",-0.1516
"625540",-0.2795
"625591",0.0052
"625638",-0.5747
"625662",0.7565
"625850",2.3844
"626009",0.2561
"626058",0.1558
"626082",-3.0873
"626175",0.5805
"626215",1.1263
"626275",-0.6746
"626316",-1.0882
"626359",0.5737
"626391",1.5722
"626415",-0.7889
"626578",-1.1289
"626596",-0.1534
"626693",0.8784
"626802",-0.3447
"626832",2.0996
"626834",0.8173
"626848",1.7932
"626854",2.4555
"626858",-1.1242
"626870",0.5848
"626877",0.7134
"627049",2.3461
"627191",-1.217
"627214",0.6508
"627268",1.0301
"627302",1.1183
"627352",-1.8347
"627427",0.2361
"627626",0.4949
"627782",1.3025
"627828",-2.4996
"627872",0.8594
"627984",0.3643
"628004",-0.8925
"628110",-0.6318
"628133",-1.4348
"628147",-2.3862
"628308",0.8427
"628686",-0.3743
"628705",-1.0865
"628746",0.0957
"628779",0.19
"628850",0.6661
"628870",-0.2228
"629016",-1.625
"629024",0.7005
"629059",-0.1835
"629091",1.5756
"629133",-0.1197
"629147",0.9268
"629159",0.3039
"629242",0.3424
"629300",-0.124
"629378",-2.1716
"629499",-0.2078
"629557",-0.9077
"629595",-2.4034
"629750",-0.9819
"629777",-1.6373
"629945",0.1364
"630146",-0.7479
"630499",-0.4834
"630579",0.5988
"630836",0.0552
"631145",0.1079
"631323",0.2072
"631584",1.9061
"631624",0.7956
"631797",-0.3285
"631990",-2.2376
"632687",0.08
"632778",0.1056
"633285",0.1341
"633395",-1.3681
"633640",1.1542
"633947",0.841
"633979",0.7494
"634104",1.045
"634650",-0.1323
"634720",0.3707
"634731",0.161
"635169",0.2245
"635253",2.9159
"635668",-1.8614
"635702",0.7001
"636104",1.8325
"636741",0.3122
"636791",0.3797
"636808",-0.0342
"636931",-0.3543
"637079",-0.7008
"637277",-0.3156
"637515",1.0991
"637776",-0.1305
"638247",-1.2737
"638411",0.2646
"638695",0.8964
"639658",-1.5259
"640524",-1.0266
"640543",-0.7915
"641340",0.0984
"641376",-2.9179
"641387",0.4147
"641454",-0.2061
"652925",0.197
"653030",1.8087
"654309",-0.6778
"654318",0.9664
"654359",1.3506
"654409",-1.4787
"654424",-0.7649
"654432",0.3128
"654440",-1.4951
"654465",0.2941
"654467",-0.2917
"654469",-1.1338
"654470",-0.8371
"654472",-0.2246
"654788",0.6811
"654795",0.0937
"654796",-0.1746
"654798",-0.1216
"654801",-0.499
"654803",-0.6751
"654804",0.4229
"654805",0.4482
"654806",0.0637
"654812",1.5432
"654818",0.8545
"654820",-1.4293
"654821",0.2682
"664702",-0.3576
"664804",0.701
"664837",1.0135
"664849",0.5287
"664862",0.6177
"664883",0.9339
"664903",-1.1395
"664968",-2.303
"664994",-1.2941
"665001",-0.1178
"665004",0.1101
"665033",1.305
"665037",-0.2048
"665054",1.7583
"665055",-1.5653
"665095",0.242
"665113",1.7611
"665119",-3.3763
"665155",1.4931
"665180",-1.644
"665205",-0.6138
"665211",1.1618
"665268",0.7369
"665270",2.6938
"665306",-1.4994
"665433",2.6995
"665562",-0.1517
"665563",-0.0288
"665574",-0.445
"665577",-0.4343
"665578",0.8696
"665596",-0.5074
"665622",0.0211
"665635",-0.3025
"665700",-1.1559
"665726",-0.6875
"665775",-1.1926
"665828",1.1152
"665845",0.8781
"665858",1.8674
"665931",-2.3351
"665934",0.0014
"666040",-0.1255
"666048",-1.7356
"666060",-1.1391
"666105",1.1831
"666145",0.9867
"666173",-0.3245
"666182",-0.7686
"666190",-1.5388
"666244",-0.9014
"666257",-0.9113
"666266",-0.5828
"666279",1.5683
"666311",-1.3579
"666329",-3.7355
"666348",-0.4007
"666389",1.1257
"666427",-0.5625
"666468",1.0232
"666528",-0.2082
"666529",-0.2994
"666532",0.7031
"666584",1.9097
"666589",-0.3055
"666660",1.2052
"666680",-1.2376
"666704",-2.0974
"666731",-1.4676
"666737",0.9802
"666752",1.2067
"666794",0.5112
"666892",0.6124
"666899",0.9587
"666907",-0.7579
"666920",-2.4258
"666926",-0.0431
"666938",1.4477
"666945",0.0145
"667034",0.653
"667035",0.4316
"667118",2.4273
"667171",-1.2927
"667213",2.2336
"667214",2.549
"667250",1.9693
"667281",1.1406
"667370",0.3097
"667373",1.2754
"667410",1.4336
"667705",0.6507
"667742",0.5439
"667772",0.1817
"667803",-0.3757
"667823",1.2072
"667962",-2.1758
"668039",3.3066
"668139",1.8554
"668158",-2.5766
"668166",1.3461
"668171",0.6395
"668173",-2.5768
"668212",0.4968
"668215",3.412
"668218",0.3376
"668225",-1.704
"668253",-2.523
"668257",-1.2958
"668272",0.9784
"668303",-0.9213
"668310",-1.3018
"668415",1.2505
"668489",0.7264
"668501",-0.4591
"668525",-0.2532
"668548",-0.4125
"668592",-0.2884
"668661",1.2419
"668662",-0.1972
"668829",-0.3932
"668880",-0.2056
"668894",-1.1882
"668917",0.6804
"668923",0.7258
"668929",1.1387
"668940",-2.7332
"670507",0.5533
"671535",0.6207
"671650",-0.6027
"672098",0.1694
"672511",1.6328
"673094",-2.1043
"674277",-1.3312
"674895",2.4774
"675812",-0.2005
"675921",-0.0592
"676369",-0.4772
"677044",0.6813
"677289",0.8575
"677296",2.2314
"677884",0.9425
"692132",-1.7019
"751865",2.7262
"767815",-0.4979
"768252",1.0891
"768271",1.1041
"790910",0.8195
"790912",0.9583
"791282",0.1825
"791292",-1.8638
"791299",-0.4756
"791303",-1.7492
"791312",1.3984
"791318",-0.0333
"791338",-0.6033
"791347",0.64
"791370",0.9225
"791381",0.317
"791383",-0.1761
"791403",-0.5774
"791411",-0.1791
"791415",-0.783
"791417",0.5396
"791423",0.9533
"100009600",0.4877
"100033459",-0.5639
"100034251",2.0553
"100034361",-1.3764
"100034363",-0.0458
"100034675",-0.609
"100034726",-2.7926
"100034739",1.4005
"100034748",-0.8089
"100036521",0.6343
"100036523",-0.8621
"100036568",-0.3846
"100036569",-0.1256
"100036768",1.1358
"100037258",-0.9725
"100037260",-0.7186
"100037262",-0.9465
"100037278",0.7836
"100037282",-0.2599
"100037283",2.6885
"100037396",-0.8257
"100038347",-0.0882
"100038353",0.4572
"100038356",0.1594
"100038371",-1.0709
"100038374",2.4551
"100038378",-0.8202
"100038388",0.1692
"100038392",-1.1388
"100038410",-1.9004
"100038411",-0.5802
"100038433",0.7201
"100038453",-0.6955
"100038460",-2.1406
"100038464",-0.5692
"100038467",0.1292
"100038468",0.2692
"100038489",-0.5969
"100038492",-0.1602
"100038493",2.016
"100038497",-0.6923
"100038504",-1.8067
"100038514",0.9378
"100038516",0.5071
"100038526",-1.143
"100038532",-0.0503
"100038538",1.467
"100038554",-0.2947
"100038560",-1.0956
"100038566",-1.3452
"100038570",-0.4597
"100038575",-0.545
"100038577",-0.604
"100038591",-0.4583
"100038595",0.812
"100038599",0.1371
"100038600",0.2931
"100038614",-0.8031
"100038627",-1.6807
"100038628",-0.5282
"100038631",-1.761
"100038636",-0.8151
"100038638",0.6497
"100038689",0.4388
"100038699",-1.0614
"100038700",-1.5542
"100038712",0.3607
"100038713",0.7211
"100038725",1.7059
"100038732",-1.1245
"100038735",1.5643
"100038739",1.4689
"100038743",-1.5942
"100038746",0.0616
"100038755",-0.9452
"100038761",0.701
"100038847",0.6063
"100038859",-0.0287
"100038860",-0.4277
"100038882",1.9502
"100038949",0.2513
"100039027",1.0478
"100039043",-1.3291
"100039045",0.2063
"100039060",-3.5323
"100039062",-0.0313
"100039123",2.09
"100039138",1.0681
"100039139",0.2163
"100039184",1.6238
"100039210",-1.5694
"100039222",-1.0074
"100039239",2.2488
"100039284",1.7939
"100039332",-0.4958
"100039374",0.1117
"100039436",0.6011
"100039440",0.674
"100039441",0.0021
"100039446",0.738
"100039495",0.2996
"100039542",-0.4962
"100039596",0.8505
"100039636",2.1127
"100039674",-0.525
"100039684",0.253
"100039691",-0.0326
"100039707",-0.6148
"100039731",1.7422
"100039781",1.1088
"100039786",1.5004
"100039795",1.5563
"100039796",0.5486
"100039815",-1.216
"100039830",-1.216
"100039837",1.1574
"100039861",0.2552
"100039863",-5.4247
"100039864",-3.5469
"100039899",1.3615
"100039901",0.0945
"100039953",1.6214
"100039957",0.9848
"100039964",-1.4869
"100039968",1.8996
"100040035",0.224
"100040048",-0.9261
"100040293",-1.1699
"100040294",-0.3916
"100040298",-0.8502
"100040322",-1.0153
"100040339",-0.2418
"100040421",0.1886
"100040447",-0.112
"100040462",0.225
"100040500",-0.4179
"100040507",-1.1133
"100040525",-1.7797
"100040529",-0.7716
"100040531",-0.5089
"100040557",0.0806
"100040563",-0.3049
"100040591",2.0212
"100040599",-0.5365
"100040608",0.4378
"100040635",-0.1967
"100040671",-1.7409
"100040724",-1.698
"100040736",1.3448
"100040769",-0.7021
"100040792",1.1025
"100040807",-0.181
"100040822",0.0928
"100040846",0.894
"100040851",-1.3743
"100040852",1.0212
"100040870",-0.437
"100040926",-0.4689
"100040935",-0.181
"100040944",0.4819
"100040970",-1.3908
"100040972",-0.4675
"100040999",-2.1227
"100041012",-0.379
"100041034",0.5551
"100041085",-1.5304
"100041089",-0.3192
"100041151",-0.526
"100041194",-0.7354
"100041230",0.4752
"100041231",1.0404
"100041239",0.177
"100041241",-1.0523
"100041244",-0.1664
"100041262",-0.8835
"100041273",2.2557
"100041279",0.5731
"100041286",-0.1313
"100041289",-0.7965
"100041290",0.2209
"100041294",-0.5503
"100041306",0.7784
"100041311",0.3984
"100041339",-0.8041
"100041352",-0.4565
"100041420",-0.1727
"100041433",0.138
"100041480",-0.2049
"100041490",0.3102
"100041515",0.5932
"100041530",-0.7734
"100041574",0.804
"100041576",5.5415
"100041579",-0.8711
"100041581",0.9063
"100041585",1.8171
"100041586",-1.7826
"100041596",-1.371
"100041621",-1.3338
"100041639",0.3712
"100041677",1.7237
"100041678",1.7073
"100041694",0.612
"100041697",1.0991
"100041734",0.3068
"100041735",2.4546
"100041781",-0.6299
"100041805",0.2097
"100041874",0.5701
"100041879",-0.9263
"100041953",3.9809
"100041965",1.4559
"100041979",0.8378
"100042049",0.1243
"100042054",0.0907
"100042056",-1.0719
"100042074",0.6848
"100042100",0.1293
"100042132",-1.1304
"100042143",-0.4474
"100042149",-0.2907
"100042150",-1.088
"100042165",1.3369
"100042166",0.4849
"100042173",0.5609
"100042178",-0.1903
"100042194",-0.1392
"100042198",1.126
"100042235",1.454
"100042237",-3.6091
"100042277",-2.5896
"100042304",1.0594
"100042314",0.6768
"100042332",0.3335
"100042416",-1.5395
"100042450",-0.1659
"100042458",0.3827
"100042480",-1.966
"100042484",0.3362
"100042493",0.6994
"100042498",3.2962
"100042503",0.9816
"100042519",-1.7705
"100042533",0.7359
"100042555",0.5065
"100042584",0.5264
"100042678",-0.872
"100042679",0.8825
"100042757",-0.5429
"100042773",0.8395
"100042784",0.4734
"100042807",0.2754
"100042827",-0.9967
"100042856",0.4421
"100042875",-0.38
"100042880",-2.5072
"100042940",-1.3932
"100042945",0.0664
"100042948",-0.0761
"100042951",0.3814
"100042958",-1.3856
"100043040",-0.6407
"100043070",1.8438
"100043072",-3.1159
"100043074",-0.0938
"100043089",0.2018
"100043102",1.3264
"100043123",0.3427
"100043125",-0.7074
"100043133",0.6053
"100043143",1.6584
"100043189",-1.0399
"100043213",0.3241
"100043272",2.0644
"100043277",0.2372
"100043305",0.2306
"100043309",1.2896
"100043314",0.4467
"100043332",-1.3661
"100043335",-0.6333
"100043381",2.6939
"100043387",-0.7064
"100043403",-0.2612
"100043407",-0.7785
"100043424",0.5902
"100043434",-0.9822
"100043450",-0.1472
"100043468",0.5601
"100043474",-1.6746
"100043488",-0.7744
"100043489",0.0482
"100043497",-0.4557
"100043507",1.222
"100043580",-0.0269
"100043597",-1.0339
"100043600",0.2081
"100043636",-1.6269
"100043682",0.1109
"100043718",1.2719
"100043757",-0.9373
"100043766",-2.0117
"100043772",2.1083
"100043813",-1.851
"100043831",-0.0574
"100043902",1.4148
"100043911",-1.0594
"100043914",4.639
"100043915",-1.0992
"100043920",-1.3766
"100044193",1.0265
"100044509",-0.4572
"100045066",-0.7022
"100045469",0.1883
"100045653",-0.009
"100045778",-0.3092
"100045792",1.0285
"100047123",-0.0218
"100047133",-0.98
"100048534",0.8488
"100048644",-0.4691
"100048658",1.1129
"100048701",-1.1312
"100048895",-0.0038
"100048985",-0.0455
"100049077",-1.3499
"100049166",2.1622
"100073351",0.7821
"100093714",0.9026
"100101457",-0.2113
"100101806",0.7166
"100101807",1.6193
"100101919",-1.892
"100113398",0.7068
"100124623",0.223
"100125339",0.4717
"100125929",-0.6867
"100125931",1.4824
"100125933",-1.7534
"100126034",1.1362
"100126227",-0.7611
"100126229",0.322
"100126242",-0.7173
"100126243",-0.7248
"100126244",1.0675
"100126795",-0.8014
"100126824",-0.4451
"100127433",-0.144
"100134990",-0.098
"100141474",-0.8322
"100169864",2.0729
"100169865",-0.3046
"100169868",0.1136
"100169871",-0.4865
"100169874",-0.1767
"100169878",-0.7174
"100216343",-1.2692
"100233175",-1.2397
"100233208",2.2062
"100270707",-0.33
"100270744",0.3616
"100271841",-0.4367
"100271928",-0.0249
"100272219",1.2587
"100286843",-0.6548
"100294583",0.3182
"100302648",-1.7339
"100302688",0.4532
"100302730",-0.8877
"100303644",0.6281
"100303731",-0.6677
"100303732",2.4772
"100306943",-1.2312
"100310809",2.4058
"100310872",-0.054
"100313531",0.8933
"100316903",-4.2116
"100322896",-0.1599
"100359413",-0.3176
"100379095",-0.6587
"100380944",-0.2827
"100384868",1.2775
"100415787",-1.768
"100415915",0.2068
"100415916",0.1131
"100416706",2.0821
"100417675",-0.67
"100417829",0.8251
"100500713",0.4713
"100502590",-0.2908
"100502619",-0.3037
"100502624",-0.322
"100502630",-0.0472
"100502635",-1.0921
"100502653",0.3039
"100502670",-0.2982
"100502695",1.7864
"100502698",-2.9681
"100502700",-0.2465
"100502734",0.7438
"100502736",0.1637
"100502745",-0.0742
"100502766",-1.0476
"100502825",-1.8957
"100502829",-0.2509
"100502841",-0.5739
"100502846",0.2424
"100502849",0.2766
"100502861",-1.4989
"100502868",-0.5551
"100502874",0.3978
"100502876",0.1962
"100502920",1.2443
"100502933",0.7704
"100502940",0.4359
"100502946",-0.5122
"100502959",0.1948
"100502973",0.4691
"100502982",-0.6701
"100502985",-0.162
"100503002",-0.2019
"100503003",-0.1311
"100503007",0.8374
"100503019",-1.9183
"100503040",-0.1758
"100503041",1.0696
"100503043",0.3904
"100503044",-0.0938
"100503068",-1.8749
"100503085",-1.6439
"100503099",0.9503
"100503120",-0.8148
"100503142",0.2334
"100503147",0.0953
"100503166",-0.7838
"100503175",0.6186
"100503178",-1.4166
"100503185",2.019
"100503199",-0.3478
"100503230",-0.6971
"100503265",-0.1968
"100503272",0.775
"100503289",0.3903
"100503307",-0.9509
"100503311",0.7868
"100503323",-0.8812
"100503332",0.6326
"100503337",-1.693
"100503338",-0.8008
"100503353",2.2302
"100503355",-1.4874
"100503378",1.3707
"100503380",-2.4733
"100503384",1.9029
"100503386",-1.1815
"100503390",1.4475
"100503392",0.0485
"100503393",-1.1315
"100503399",-1.3431
"100503427",-0.6434
"100503434",-0.495
"100503460",-0.993
"100503468",-0.3568
"100503471",-1.6641
"100503495",-1.9639
"100503496",0.2463
"100503498",1.1306
"100503518",-0.4076
"100503519",0.6011
"100503536",2.2527
"100503538",-0.4853
"100503545",-1.8967
"100503565",0.8682
"100503572",1.1269
"100503583",0.2886
"100503584",-0.8012
"100503592",0.3221
"100503594",0.6759
"100503600",0.7531
"100503605",1.6921
"100503609",1.1335
"100503619",1.7302
"100503620",-0.5382
"100503622",0.5334
"100503632",-0.9798
"100503636",-0.5685
"100503652",0.9547
"100503659",-1.6016
"100503670",1.8894
"100503676",0.9433
"100503690",0.3871
"100503704",-0.7694
"100503754",-0.5445
"100503759",0.2813
"100503783",0.4675
"100503790",-0.9976
"100503794",-0.0487
"100503799",-0.7612
"100503802",-0.5963
"100503812",0.951
"100503816",-0.5112
"100503823",-1.3792
"100503827",-0.6323
"100503830",1.1024
"100503842",1.3182
"100503849",1.2001
"100503859",1.4977
"100503866",-1.0899
"100503868",0.296
"100503869",0.666
"100503884",-2.0746
"100503890",-0.9829
"100503915",1.4348
"100503924",-0.3853
"100503949",1.3074
"100503961",0.8023
"100503962",-1.7494
"100504007",0.7821
"100504018",-0.4561
"100504029",-0.3876
"100504049",0.1691
"100504056",0.783
"100504061",0.4666
"100504101",0.1125
"100504104",0.3305
"100504112",-0.8725
"100504114",0.9173
"100504116",0.3711
"100504121",0.1391
"100504141",-2.2526
"100504156",0.1928
"100504166",1.1641
"100504177",-1.0128
"100504178",-0.4703
"100504191",-1.2317
"100504221",0.3795
"100504231",1.6431
"100504234",0.1391
"100504235",3.0972
"100504262",0.6234
"100504263",-2.0289
"100504267",0.2578
"100504283",-1.1291
"100504285",-0.8592
"100504291",-0.9796
"100504304",0.3516
"100504309",-0.9893
"100504312",-0.3387
"100504323",-0.8929
"100504333",-0.4458
"100504347",-1.1928
"100504350",-1.6712
"100504360",-0.1402
"100504361",-0.6537
"100504375",0.072
"100504399",0.9136
"100504412",-1.5122
"100504421",-0.5917
"100504425",-2.0685
"100504446",0.6776
"100504455",-0.1106
"100504457",-0.0774
"100504467",-1.8217
"100504477",0.0019
"100504486",-1.0177
"100504491",-1.3229
"100504501",0.7608
"100504512",-0.5656
"100504518",-1.2973
"100504539",1.6019
"100504561",0.0875
"100504568",1.8459
"100504586",0.267
"100504589",0.7739
"100504601",-1.6797
"100504616",-0.2928
"100504626",0.8393
"100504632",-1.9387
"100504637",-0.0311
"100504641",-0.9422
"100504661",1.281
"100504663",-2.1991
"100504675",1.6113
"100504687",-0.6844
"100504703",-0.1111
"100504710",1.3403
"100504714",-1.0499
"100504715",0.2592
"100504717",-0.3873
"100504720",2.2667
"100504727",0.6871
"100504733",0.751
"100504734",-0.2464
"100504740",-1.0039
"100505025",1.8622
"100505034",-0.022
"100505386",-4.0477
"100505397",-0.2553
"100526796",2.2469
"100529079",-0.601
"100532730",0.2691
"100534287",0.7899
"100534296",0.3219
"100568458",-1.5174
"100568459",-2.6996
"100616095",1.0012
"100642166",-0.7829
"100689703",0.6451
"100859931",-0.9748
"100861531",-2.8915
"100861615",1.2802
"100861618",-1.8867
"100861647",-1.8769
"100861668",-1.107
"100861698",1.5069
"100861702",-0.6712
"100861749",-0.3189
"100861870",-0.1529
"100861913",0.2716
"100861998",-0.2157
"100862066",-0.9476
"100862072",1.0811
"100862085",2.4235
"100862203",1.7757
"100862247",-0.5069
"100862261",-1.3766
"100862268",-0.6197
"100862375",0.7065
"100862388",1.1332
"101055656",0.7811
"101055671",-0.2075
"101055676",-3.4911
"101055754",-0.7889
"101055798",-0.339
"101055840",-0.4245
"101055907",-0.1353
"101055983",0.0474
"101056014",-4.9329
"101056017",0.4171
"101056032",0.4416
"101056047",0.1505
"101056065",0.1279
"101056072",0.9388
"101056144",0.784
"101056159",0.9279
"101056205",-1.4834
"101056232",1.9435
"101056408",-2.5683
"101202684",-2.7757
"101243624",0.8172
"101488143",1.6842
"101488212",0.0705
"101669761",0.0231
"102216272",0.6839
"102238433",0.359
"102443350",-0.6317
"102443351",2.3695
"102631515",-0.724
"102631520",-1.4537
"102631543",0.7217
"102631545",0.8273
"102631558",-1.2653
"102631562",-0.1758
"102631570",0.1894
"102631576",0.5195
"102631584",-0.4442
"102631586",-0.0256
"102631588",0.0457
"102631593",-0.7586
"102631604",-0.375
"102631606",1.0125
"102631609",-0.9716
"102631611",0.0839
"102631618",-0.8291
"102631621",2.9057
"102631626",-0.428
"102631637",0.0413
"102631647",-0.9195
"102631656",1.4834
"102631665",-2.3125
"102631666",-1.3487
"102631674",1.1395
"102631685",0.8964
"102631705",-2.096
"102631706",1.0212
"102631709",2.2348
"102631725",0.6414
"102631729",-1.3065
"102631731",-1.6958
"102631735",-0.8583
"102631739",-0.1447
"102631753",-0.8075
"102631780",0.9789
"102631782",0.3366
"102631788",-1.0795
"102631791",0.7014
"102631795",0.2365
"102631796",0.7457
"102631806",-1.707
"102631812",-0.2057
"102631813",-0.0626
"102631824",-0.5061
"102631828",-2.8631
"102631829",-1.1985
"102631842",-0.5343
"102631845",0.5938
"102631855",-0.9706
"102631859",0.2243
"102631860",1.3738
"102631865",0.1918
"102631866",1.5172
"102631869",0.6726
"102631880",-0.7678
"102631885",-1.533
"102631887",-0.5603
"102631889",1.0914
"102631890",-0.7396
"102631898",-1.8812
"102631903",0.2597
"102631905",0.4086
"102631909",0.1775
"102631912",0.7482
"102631932",0.9767
"102631933",-0.0715
"102631936",1.1376
"102631939",-0.726
"102631948",0.3215
"102631958",-0.0737
"102631959",-0.3785
"102631962",-0.4291
"102631965",1.1582
"102631968",-0.4011
"102631977",0.188
"102631979",0.6517
"102631989",-0.058
"102631992",-1.0788
"102632007",-1.8428
"102632008",-1.8346
"102632019",0.4098
"102632031",-0.3151
"102632040",-0.7552
"102632048",0.6334
"102632053",-0.736
"102632061",-1.0743
"102632075",-0.3493
"102632078",-0.0987
"102632081",-0.0497
"102632087",1.7433
"102632093",1.2481
"102632094",0.444
"102632096",-0.4888
"102632114",0.5324
"102632115",0.6706
"102632116",0.4434
"102632124",0.233
"102632130",-0.712
"102632132",0.064
"102632142",-2.0842
"102632148",-0.712
"102632154",-1.3581
"102632155",0.9781
"102632163",1.9982
"102632165",-1.2364
"102632177",2.4728
"102632178",-2.086
"102632195",1.2451
"102632199",2.3515
"102632200",1.5686
"102632210",-0.3703
"102632212",1.4991
"102632229",1.3561
"102632230",-0.0858
"102632232",0.3776
"102632234",-1.3918
"102632238",-0.0119
"102632241",0.4369
"102632244",-1.7437
"102632262",-1.7969
"102632266",0.3081
"102632268",1.2947
"102632272",-0.8369
"102632284",-1.2856
"102632286",1.0592
"102632297",-1.3416
"102632299",-1.6006
"102632313",1.0188
"102632317",-1.2633
"102632331",0.2252
"102632338",-1.48
"102632340",0.2527
"102632344",-0.9081
"102632348",0.8321
"102632352",0.0151
"102632353",0.4855
"102632357",1.2699
"102632375",0.9936
"102632377",-0.0725
"102632394",-2.2759
"102632403",-0.6069
"102632414",-1.1855
"102632415",0.4413
"102632417",2.1383
"102632418",0.7134
"102632420",0.6709
"102632426",-0.1021
"102632429",2.0853
"102632430",-0.2237
"102632435",-0.036
"102632436",1.0607
"102632438",-0.793
"102632440",-2.3118
"102632444",1.4647
"102632462",2.5386
"102632463",-0.5482
"102632465",0.7161
"102632477",-0.0536
"102632479",-1.3257
"102632483",-1.7142
"102632484",-0.3684
"102632488",0.2884
"102632492",0.815
"102632496",0.9212
"102632514",1.0104
"102632516",-0.3277
"102632517",-1.2633
"102632520",0.5102
"102632522",1.8614
"102632531",-0.2715
"102632532",-0.9586
"102632538",0.5415
"102632541",0.3049
"102632545",1.623
"102632563",0.3505
"102632568",-0.5418
"102632580",1.1217
"102632582",-1.1565
"102632590",-1.585
"102632594",-0.6658
"102632597",0.7395
"102632601",0.2586
"102632605",1.9108
"102632621",1.5854
"102632631",-0.4847
"102632635",0.932
"102632638",-1.7024
"102632660",0.4475
"102632664",0.2367
"102632666",0.8203
"102632668",-0.4417
"102632669",1.3095
"102632681",-0.6088
"102632686",-1.4936
"102632694",-0.5282
"102632708",0.4078
"102632716",0.2855
"102632722",1.2611
"102632727",1.7822
"102632737",1.6731
"102632764",-1.6666
"102632785",-1.539
"102632812",0.2091
"102632818",-1.0967
"102632820",-1.3571
"102632821",-0.0143
"102632823",0.2373
"102632827",0.5321
"102632833",-1.5273
"102632839",-1.7708
"102632845",0.9431
"102632854",0.0534
"102632865",0.3186
"102632874",-0.2124
"102632875",1.748
"102632876",-0.9461
"102632891",0.963
"102632893",1.6653
"102632900",0.2152
"102632901",0.3764
"102632914",0.7286
"102632922",-1.8806
"102632924",1.0715
"102632926",-0.433
"102632932",-1.0469
"102632934",0.0143
"102632938",0.1493
"102632948",0.7184
"102632954",-0.9911
"102632962",2.6655
"102632964",-0.7331
"102632966",0.4134
"102632975",-0.7505
"102632980",-0.771
"102632986",-0.1783
"102632990",-1.374
"102632994",-2.964
"102632995",-1.3898
"102633000",0.0765
"102633002",-0.5487
"102633004",1.5577
"102633006",-2.3127
"102633007",1.0992
"102633009",0.1383
"102633037",-0.0693
"102633038",-0.0144
"102633044",-0.5536
"102633048",-0.3902
"102633052",-1.2935
"102633060",1.199
"102633065",0.3169
"102633068",0.1811
"102633070",1.1025
"102633075",-0.3964
"102633078",1.3487
"102633093",-0.467
"102633095",-1.3187
"102633097",-1.2082
"102633107",0.2944
"102633145",-1.7788
"102633149",0.8948
"102633151",-0.1754
"102633152",1.2876
"102633156",3.3481
"102633185",-0.1643
"102633192",-0.0688
"102633194",-0.8703
"102633199",1.2962
"102633200",-0.7117
"102633203",-0.2842
"102633209",1.8332
"102633211",-0.4646
"102633214",0.0573
"102633220",-1.6502
"102633221",-0.6556
"102633226",2.0585
"102633229",-0.7611
"102633233",0.5792
"102633236",-0.365
"102633239",-0.9822
"102633240",0.0464
"102633243",0.2412
"102633245",-0.4733
"102633260",-0.0764
"102633266",-0.1063
"102633270",-0.2099
"102633271",0.1264
"102633277",-0.9563
"102633283",-0.1667
"102633286",-0.96
"102633291",0.0956
"102633300",0.6866
"102633301",-0.536
"102633302",0.6829
"102633317",2.2726
"102633321",1.3026
"102633322",0.0131
"102633345",0.8865
"102633348",-1.2226
"102633356",-0.5759
"102633360",-0.2919
"102633373",-0.9373
"102633383",-0.2352
"102633388",-0.1806
"102633391",0.4757
"102633392",-0.4778
"102633396",-0.1966
"102633407",1.6559
"102633419",-0.4693
"102633420",-0.5282
"102633422",-0.4361
"102633424",-2.1794
"102633428",0.561
"102633432",-3.0087
"102633437",0.5212
"102633439",-0.2042
"102633444",0.6072
"102633449",0.6034
"102633458",0.5157
"102633464",1.2839
"102633466",0.7668
"102633468",-1.2295
"102633471",-0.4574
"102633474",-0.4601
"102633475",0.9749
"102633478",0.949
"102633480",1.95
"102633492",0.8024
"102633496",0.3567
"102633503",-0.1458
"102633507",0.4897
"102633509",-1.1523
"102633513",0.6271
"102633516",0.4717
"102633518",-0.0837
"102633526",-1.7422
"102633537",0.7198
"102633545",-0.2116
"102633550",-0.5388
"102633551",-1.11
"102633555",-0.1719
"102633560",1.6694
"102633563",1.1601
"102633572",0.5538
"102633573",-1.1203
"102633579",-0.6475
"102633591",-0.4239
"102633593",-1.5415
