"","GSE197754_enriched environment (EE)"
"13209",0.0412086297101875
"13211",0.0426995042379658
"13214",0.874159253634194
"13244",0.0439231162756705
"13340",0.0980921526277898
"13345",0.310387984981227
"13346",0.288939051918736
"13347",0.0774856075929672
"13349",1.33821665023243
"13350",0.106076388888889
"13353",0.0691648709728281
"13356",0.0540441752388909
"13358",0.0601764335223692
"13360",0.0645794585658194
"13361",0.109378337961974
"13363",0.876257238646754
"13367",0.0564784053156146
"13368",0.14474049403275
"13371",0.0512727602137875
"13382",0.0568125770653514
"13383",0.0531265632816408
"13384",0.0657270344925278
"13385",0.0371739680931882
"13386",0.209169864673803
"13388",0.121621621621622
"13389",0.258007320979181
"13390",0.104303391613647
"13392",0.148453896739891
"13394",0.596015996378179
"13395",0.115297128234291
"13396",0.236187157789945
"13397",1.10622317596567
"13400",0.120565098731739
"13401",0.0534346846846847
"13404",0.325611806463665
"13405",0.0509877202349172
"13406",0.11968935587026
"13409",0.889898610589561
"13411",0.184738955823293
"13417",0.25133065039595
"13418",0.0528680941052075
"13419",0.759036144578313
"13421",0.796506137865911
"13423",0.164719329438659
"13424",0.0400245047988564
"13426",0.04154538237629
"13427",0.0411490683229814
"13429",0.0300014151610925
"13430",0.0466386076669321
"13433",0.0520659273887285
"13434",0.10188019239178
"13435",0.0510021182988431
"13436",0.337102177554439
"13437",0.0744642208499818
"13445",0.0578818705149436
"13446",0.122142692218887
"13447",0.0524717138734908
"13448",0.233223322332233
"13449",0.425143453312467
"13478",0.098153547133139
"13479",0.364893347947053
"13480",0.100055897149245
"13481",0.0705784666482148
"13482",0.291839859986874
"13483",0.0359538002980626
"13486",0.0544657058851882
"13487",0.416027280477408
"13488",0.145088018171493
"13489",0.237738337930207
"13490",0.482822847682119
"13491",0.871345552078677
"13492",0.124
"13494",0.0489851538406369
"13495",0.0549019607843137
"13496",0.117378681045209
"13497",0.048919046867603
"13498",0.0446493730511511
"13505",0.693103271721878
"13506",0.297920706023935
"13507",0.207773386034256
"13508",0.0492237333012396
"13510",1.03266090297791
"13511",0.136849710982659
"13516",0.40258449304175
"13518",0.0525930572982016
"13521",0.147763883579971
"13522",1.09156108056419
"13524",0.388631621800417
"13527",0.0391351139810195
"13528",0.0513368983957219
"13537",0.389846153846154
"13542",0.0573447786239835
"13543",0.100221201293177
"13544",0.0534691279439847
"13548",0.0432856855244614
"13549",0.0568577277379734
"13555",0.12166655357264
"13557",0.0577916827785004
"13559",0.093007293007293
"13560",0.0833155080213904
"13589",0.0482787897499228
"13590",0.110151187904968
"13591",0.208029197080292
"13592",0.254388074056264
"13593",0.235664722659742
"13595",0.0774225774225774
"13599",0.362994903959232
"13601",0.180597515944948
"13603",0.30243048542382
"13605",0.269813772195756
"13607",0.118874773139746
"13608",0.541597613523368
"13609",0.0476142439221225
"13610",0.110719554171447
"13611",0.541156982670744
"13612",0.0555555555555556
"13614",0.330383480825959
"13616",0.134511913912375
"13617",0.167184466019417
"13618",0.055898321816387
"13619",0.0513234344738541
"13626",0.0800976800976801
"13628",0.0320015220700152
"13629",0.0328436769879421
"13631",0.075
"13636",0.160912357444149
"13637",0.136688436419516
"13638",0.0511904761904762
"13639",0.409916984518735
"13640",0.104232972628899
"13641",0.0831823552579756
"13642",0.07375
"13643",0.059613045013932
"13644",0.120611478170748
"13645",0.365726831522995
"13649",0.0861423220973783
"13650",0.122945158171018
"13653",0.114100434106865
"13654",0.318848691963234
"13655",0.0655865197666883
"13656",0.0947403057608586
"13660",0.0714971451669951
"13661",0.622687252775297
"13663",0.0514809590973202
"13664",0.0506295709869562
"13665",0.0471941770368631
"13666",0.0636734282981829
"13667",0.0625498007968128
"13669",0.0373683890207535
"13680",0.0596428063859018
"13681",0.0442913385826772
"13682",0.0383992020945019
"13684",0.0542040874054169
"13685",0.212983347445668
"13688",0.0497936016511868
"13690",0.0384084392367871
"13709",0.105380072601181
"13710",1.02196810111345
"13711",0.356470588235294
"13712",0.0811381290104694
"13713",0.117021276595745
"13714",0.0822233606557377
"13716",0.0770929975701348
"13717",0.198603918036478
"13722",0.0533205758274257
"13723",0.100143884892086
"13726",0.0643788996029495
"13728",0.0459969207082371
"13730",0.186740331491713
"13731",0.0728082554242371
"13732",0.34581881533101
"13733",0.125578265623686
"13796",0.120546075085324
"13797",0.0740941439976879
"13799",0.407665505226481
"13800",0.038352174214578
"13803",0.0323765020026702
"13804",0.153279424977538
"13805",0.113339777670372
"13806",0.038659793814433
"13807",0.0385779122541604
"13808",0.104166666666667
"13809",0.170825335892514
"13813",0.277490836387871
"13819",0.0447987851176917
"13821",0.0405200819307151
"13822",0.0508245471749121
"13823",0.0438338926174497
"13824",0.10103319008869
"13828",0.987201963534362
"13829",0.0385920640445527
"13830",0.0865626915480488
"13831",0.0538533418580632
"13835",0.717439581972567
"13836",0.339022140221402
"13837",0.0825630384204238
"13838",0.0365080577407775
"13839",0.0482420278004906
"13840",0.0377619402191256
"13841",0.0415281506106558
"13842",0.186402862555252
"13844",0.0552607502287283
"13845",0.0899735072345629
"13846",0.166717095310136
"13848",0.0587283938138077
"13849",0.0626141149548409
"13850",0.0622837370242215
"13852",0.076370929434739
"13853",0.0603566529492455
