"","GSE270831_social isolation"
"29363",0.367719240837696
"29369",0.306757557794902
"29372",0.0585841246989119
"29373",0.362653208363374
"29380",0.106197446278418
"29383",0.18962962962963
"29385",0.433421705293766
"29387",0.127116994354682
"29388",0.628950834064969
"29391",0.41202614379085
"29393",0.337198576887601
"29394",0.521212121212121
"29395",0.132635842051974
"29397",0.450629711128798
"29398",0.105406072574673
"29402",0.117074034714842
"29403",0.379233589385475
"29407",0.19435095060493
"29409",0.108774978279757
"29410",0.535826803457468
"29412",0.0741221108056835
"29415",0.145513110307414
"29416",0.156757585044438
"29422",0.18436278342455
"29423",0.121194893792961
"29424",0.0567873235653964
"29427",0.114362670160879
"29430",0.101519025417356
"29432",0.0555513375344823
"29435",0.0767807585568918
"29436",0.0858734665452403
"29440",0.0710078534031414
"29441",0.0676691729323308
"29446",0.906013639181649
"29455",0.521659496528517
"29456",0.081151832460733
"29461",0.0847325263568918
"29463",0.13734506197521
"29464",0.0699088953225849
"29465",0.110247105581476
"29467",0.0746416213544241
"29469",1.03575989782886
"29471",0.623188405797101
"29473",0.292788809389822
"29475",0.264240506329114
"29478",0.708180708180708
"29480",0.0689931417182829
"29481",0.224964261530359
"29482",0.090556329724515
"29484",0.263161616518757
"29485",0.18035824583076
"29492",0.05462928736795
"29496",0.117989960598046
"29498",0.105433070866142
"29499",0.235910878112713
"29500",0.464935840047747
"29501",0.0747408211385157
"29503",0.429494455601153
"29504",0.465100138806266
"29507",0.0812926997773854
"29509",0.362929321600908
"29510",0.15272136474411
"29511",0.0641340816673624
"29512",0.771428571428571
"29513",0.393248855286977
"29516",0.0987577639751553
"29517",0.140631242508989
"29518",0.234277589412665
"29520",0.417183691557722
"29524",0.0698417307971541
"29526",0.386174016686532
"29527",0.208301490256018
"29530",0.381799163179916
"29531",0.473434253487682
"29533",0.0906955736224029
"29536",1.18090800951626
"29540",0.153830313014827
"29541",0.240373831775701
"29543",0.119598134884392
"29546",0.0983318324113384
"29547",0.0761747902619795
"29552",0.375
"29553",0.100942126514132
"29555",0.172461752433936
"29556",0.153721024806832
"29557",0.1112897283901
"29558",0.116894197952218
"29559",0.137922848664688
"29563",0.256661528297732
"29566",0.247733333333333
"29567",0.537474417832845
"29569",0.131004366812227
"29571",0.425454204907286
"29575",0.0944886007111483
"29576",0.30952380952381
"29577",0.14200890648194
"29579",0.10625359520092
"29580",0.0715993086456073
"29581",0.588664444008629
"29583",0.122855044401415
"29584",0.0962357954545455
"29585",1.05419942076955
"29586",0.693270735524257
"29588",0.104049789621318
"29589",0.122333751568381
"29591",0.0873095476906911
"29595",0.246650906225374
"29596",0.0757099610782759
"29597",0.10021106726622
"29598",0.0876780185758514
"29600",0.323847540561422
"29602",0.0862431390867687
"29609",0.555963302752294
"29610",0.113874737788433
"29616",0.080843945239152
"29618",0.0999886505504483
"29619",0.0816475453034418
"29624",0.183135996459002
"29625",0.139123750960799
"29627",0.0970862605090407
"29629",0.104595185995624
"29631",0.182578090629125
"29633",0.0411677817360327
"29636",0.43843111404087
"29639",0.545620437956204
"29641",0.496931238947259
"29642",0.0928047662694775
"29643",0.179329240245585
"29645",0.0414020490805691
"29646",0.391304347826087
"29651",0.408994708994709
"29657",0.0833639593286782
"29658",0.473190602500947
"29659",0.091373202750573
"29660",0.0870303756994405
"29662",0.0661349399240064
"29665",0.108508439545298
"29666",0.0996168582375479
"29667",0.0839596452027896
"29680",0.613439859910255
"29682",0.101731067550416
"29685",0.111920605782469
"29686",0.0772975540251722
"29687",0.137214352186951
"29689",0.102143757881463
"29691",0.0862931145018592
"29692",0.508877578771514
"29694",0.212064749039245
"29695",0.0789490245437382
"29700",0.170315543435917
"29701",0.786193339500462
"29705",0.1201171875
"29707",0.113472555904639
"29708",0.369603693728357
"29709",0.0610883925762819
"29710",0.0539683056197325
"29711",0.092746833246573
"29712",0.213691726165477
"29713",0.182373046875
"29715",0.0913726652831307
"29716",0.0612249836652712
"29717",0.0713247919693568
"29719",0.163492863140218
"29721",0.041071324712588
"29725",0.603637413394919
"29731",0.126525014328994
"29734",0.0541811905648245
"29735",0.193327201271009
"29737",0.147937836222355
"29744",0.103433806559899
"29747",0.591142333536958
"29748",0.106209704784527
"29749",0.531735313977043
"29750",0.0916103228263975
"29751",0.30642387455741
"29752",0.087495508444125
"29755",0.356907894736842
"29884",0.0816581034568763
"50546",0.391304347826087
"50549",0.391304347826087
"50551",0.0885104593713865
"50552",0.118811881188119
"50555",0.147826086956522
"50557",0.0887499010371309
"50559",0.187376725838264
"50561",0.104677899656979
"50563",0.228183581124758
"50564",0.116910229645094
"50565",0.732747395833333
"50566",0.11883830455259
"50567",0.0929503172000855
"50568",0.0940482874789444
"50577",0.275577208218598
"50592",0.0514787845447834
"50594",0.143996172859193
"50599",0.0426925857004445
"50621",0.651149086623453
"50645",0.143691588785047
"50654",0.11417004048583
"50662",0.214879202352039
"50665",0.114354006793307
"50669",0.59480696959344
"50676",0.672117450465505
"50677",0.0574252136752137
"50678",0.126559139784946
"50683",0.434509683839853
"50689",0.128616399340429
"50692",0.626302169729945
"50693",0.189289698772778
"50719",0.060804126625212
"50871",0.156995690108273
"50938",0.0917362113321202
"53949",0.0628426923804122
"54133",0.210889856876167
"54193",0.377627324171382
"54223",0.255399845718694
"54225",0.548319717786855
"54227",0.163978047563612
"54230",0.0647703022770443
"54231",0.0631587968120662
"54232",0.195743737530481
"54236",0.54435009797518
"54237",0.185111348828163
"54238",0.162786585725231
"54239",0.0586657127526382
"54242",0.466666666666667
"54244",0.0909090909090909
"54246",0.732491983035068
"54248",0.0882530120481928
"54249",0.744838784504755
"54250",0.0802431404509644
"54251",0.123755109414873
"54252",0.0894722247897218
"54254",0.375
"54256",0.406593406593407
"54257",0.0600087179735555
"54258",0.331319881763269
"54259",0.117668225980569
"54261",0.0904009720534629
"54263",0.137641263401912
"54264",0.130616700018192
"54266",0.752083107888757
"54267",0.0942989853906635
"54269",0.384615384615385
"54270",0.394736842105263
"54271",0.572667006629271
"54272",0.486404833836858
"54278",0.0612957083424568
"54279",0.0815215766021711
"54281",0.0531305838165044
"54282",0.5483
"54283",0.0535004185851821
"54284",0.377627324171382
"54286",0.101641672224971
"54289",0.266225822449992
"54290",0.0905388896430026
"54291",0.150731859233884
"54293",0.0799743740323528
"54294",0.143891035631178
"54295",0.0638233208388208
"54297",0.0828779599271403
