"","GSE270831_social isolation"
"103691162",-0.3737
"103691165",0.2339
"103691188",0.372
"103691200",0.1743
"103691204",0.7402
"103691207",-0.3574
"103691223",-1.0022
"103691235",0.1164
"103691239",-0.8956
"103691241",-0.3494
"103691250",0.2175
"103691253",0.618
"103691261",-0.0973
"103691274",-0.2466
"103691276",0.296
"103691283",0.3712
"103691288",-0.0627
"103691294",1.379
"103691302",0.1531
"103691306",0.372
"103691337",-0.0499
"103691373",-0.2825
"103691375",-1.0134
"103691380",0.3747
"103691381",-0.6161
"103691392",0.3524
"103691411",0.4626
"103691412",0.2328
"103691419",0.0037
"103691422",-0.0883
"103691423",-0.2601
"103691428",0.6537
"103691446",0.699
"103691451",-0.0393
"103691452",-0.368
"103691456",-0.4464
"103691468",-0.3737
"103691472",-0.0042
"103691475",0.4303
"103691511",-0.143
"103691515",-0.8078
"103691517",-6e-04
"103691527",-0.0532
"103691564",0.0913
"103691573",0.7121
"103691599",-1.3823
"103691600",0.4265
"103691602",-0.6035
"103691621",-1.278
"103691645",0.607
"103691652",-0.0995
"103691658",-1.1716
"103691660",0.811
"103691662",-0.4732
"103691685",0.3693
"103691688",0.1959
"103691690",0.5459
"103691697",-0.0679
"103691705",-6e-04
"103691735",0.5399
"103691752",-0.1641
"103691754",1.027
"103691765",-0.0016
"103691768",-0.1664
"103691771",-0.3751
"103691779",0.9506
"103691784",1.0798
"103691796",0.708
"103691814",-0.3662
"103691816",-0.4573
"103691818",-9e-04
"103691820",-1.1806
"103691830",-0.0935
"103691844",-0.5349
"103691847",0.9623
"103691849",0.3684
"103691860",-0.0577
"103691864",-0.7331
"103691871",-0.0114
"103691872",-0.2309
"103691888",-0.5108
"103691893",-0.2944
"103691906",-0.0419
"103691911",0.4814
"103691916",0.3211
"103691922",-1.9129
"103691931",0.0484
"103691939",-0.5235
"103691943",-0.1443
"103691945",0.3362
"103691947",-0.4599
"103691954",-1.2246
"103691964",0.4654
"103691969",-0.6569
"103691970",0.2135
"103691971",-0.4373
"103691977",0.0569
"103691983",-0.4949
"103691986",8e-04
"103691988",0.4881
"103691993",-1.202
"103691999",0.1359
"103692025",0.2278
"103692026",8e-04
"103692030",0.5029
"103692033",-0.1266
"103692036",-0.9388
"103692048",-6e-04
"103692052",1.3117
"103692063",-9e-04
"103692065",-2.0678
"103692071",-0.7776
"103692077",-0.6382
"103692085",0.0037
"103692087",-0.5403
"103692099",-1.1692
"103692103",-1.4188
"103692109",-0.4385
"103692150",-0.4623
"103692187",0.7734
"103692226",-0.2432
"103692227",-0.386
"103692231",-0.2375
"103692250",-0.2988
"103692282",-0.4896
"103692286",-0.3987
"103692300",-0.2628
"103692301",0.4847
"103692303",-0.0031
"103692322",-0.0027
"103692323",0.0045
"103692325",0.0369
"103692331",-0.4289
"103692336",-0.0477
"103692338",-0.6492
"103692343",-1.2938
"103692353",0.9499
"103692368",0.7025
"103692371",-0.1142
"103692377",0.4634
"103692393",-0.4522
"103692399",-0.5498
"103692411",0.3889
"103692418",-0.3729
"103692427",0.8851
"103692433",-0.0023
"103692449",0.584
"103692460",0.7443
"103692469",0.3172
"103692495",-1.2903
"103692503",-1.0772
"103692512",-0.2279
"103692514",0.6815
"103692519",0.8618
"103692526",0.3538
"103692527",-0.4666
"103692528",-7e-04
"103692531",-0.0978
"103692532",0.5116
"103692550",-0.639
"103692554",1.1563
"103692563",0.3294
"103692567",-0.0031
"103692581",0.0015
"103692584",0.537
"103692619",-0.5795
"103692627",-0.846
"103692628",0.9533
"103692636",0.9621
"103692665",0.7765
"103692755",-0.3662
"103692757",-0.2083
"103692776",-0.3737
"103692782",-0.4161
"103692784",-0.462
"103692785",-0.1723
"103692815",-0.5584
"103692822",-0.5949
"103692829",0.6804
"103692831",0.9931
"103692848",-0.567
"103692863",-0.3438
"103692893",0.0015
"103692925",1.8083
"103692937",-0.2307
"103692938",0.1699
"103692944",-0.0085
"103692946",-1.1958
"103692950",0.5436
"103692951",-0.1458
"103692978",-3.688e-05
"103692984",-0.0145
"103692985",-0.0351
"103692988",0.0698
"103693000",0.3318
"103693002",8e-04
"103693014",-0.5519
"103693031",-0.4585
"103693043",1.2908
"103693045",-0.9438
"103693048",-0.4506
"103693081",0.0423
"103693088",0.0021
"103693090",-0.0424
"103693092",-0.6668
"103693093",-0.0175
"103693097",-0.1467
"103693100",-0.9991
"103693101",-0.0325
"103693102",0.036
"103693103",0.0182
"103693105",0.5729
"103693111",0.4832
"103693112",0.33
"103693113",-0.0218
"103693122",0.1323
"103693135",-0.1749
"103693140",-0.3673
"103693143",-0.4567
"103693157",-0.2474
"103693194",-1.5716
"103693202",-0.178
"103693204",-0.6888
"103693208",0.3684
"103693236",-0.0698
"103693253",-1.1142
"103693257",0.0589
"103693272",0.1087
"103693274",0.6123
"103693290",0.8397
"103693305",0.0219
"103693320",0.5977
"103693330",-0.1716
"103693340",-0.0123
"103693341",-0.3764
"103693350",0.1892
"103693354",0.0186
"103693367",-0.1423
"103693375",0.0029
"103693395",-0.0739
"103693406",-9e-04
"103693410",0.5317
"103693415",-0.3086
"103693419",0.0549
"103693420",0.0472
"103693430",-0.227
"103693432",-0.1145
"103693436",-0.4618
"103693460",-0.4092
"103693474",0.4813
"103693490",0.2926
"103693494",0.404
"103693495",-0.0682
"103693496",2.2193
"103693502",-0.3778
"103693505",-0.0144
"103693508",-1.062
"103693516",0.4766
"103693538",0.3693
"103693540",0.0639
"103693543",5.483e-05
"103693549",-0.5659
"103693553",0.2159
"103693556",-0.6238
"103693572",0.6417
"103693581",0.1106
"103693593",-0.4819
"103693635",0.3928
"103693640",-0.0051
"103693653",-0.0875
"103693666",0.1725
"103693683",0.4797
"103693688",0.3684
"103693695",0.4777
"103693700",-0.6418
"103693717",0.1105
"103693719",-0.2517
"103693729",0.2056
"103693748",-0.3662
"103693764",0.5417
"103693769",0.1064
"103693771",0.0015
"103693790",1.6096
"103693799",-0.1598
"103693803",0.3745
"103693818",0.1971
"103693859",-0.099
"103693862",0.1176
"103693867",0.2824
"103693868",-0.3636
"103693876",2.1064
"103693880",0.2338
"103693912",0.6307
"103693914",-0.3417
"103693925",0.2774
"103693929",-4e-04
"103693959",0.2126
"103693975",-0.0017
"103693978",-0.3751
"103693990",-6e-04
"103694002",-6e-04
"103694011",-0.3737
"103694018",0.9128
"103694025",-0.3151
"103694026",0.7513
"103694034",-0.3737
"103694036",0.0015
"103694039",0.0272
"103694041",1.1837
"103694081",-0.3737
"103694084",-0.1678
"103694097",1.1519
"103694102",-0.6905
"103694107",0.0024
"103694125",0.3745
"103694135",0.1103
"103694167",-1.1103
"103694169",-0.6373
"103694176",-0.2045
"103694180",1.025
"103694196",1.0529
"103694199",0.3745
"103694233",-0.0121
"103694247",-1.0331
"103694249",0.8423
"103694260",-6e-04
"103694271",-0.605
"103694278",-0.0018
"103694285",0.0703
"103694288",1.0696
"103694298",0.1644
"103694321",0.208
"103694327",-0.7756
"103694328",0.2724
"103694333",0.3745
"103694354",0.1752
"103694391",-0.5605
"103694394",-0.7414
"103694404",-0.3784
"103694416",0.2209
"103694417",0.3719
"103694419",-9e-04
"103694426",0.6923
"103694446",-1.7851
"103694460",-0.0481
"103694470",-0.0881
"103694491",0.1004
"103694504",-0.0017
"103694532",0.0024
"103694534",0.372
"103694537",0.0777
"103694540",0.4881
"103694543",0.9718
"103694552",-0.2259
"103694557",-7e-04
"103694790",0.0015
"103694973",0.372
"103694999",8e-04
"103695057",1.0313
"103695171",0.6594
"103695230",-0.9582
"103695237",0.372
"103695239",-6e-04
"104798324",0.2568
"104845258",-0.001
"104845260",-0.2725
"104940696",-0.1474
"105841163",0.0015
"105841230",0.7699
"106146145",0.1521
"106182183",-0.3064
"106345158",0.2582
"106345160",-0.1775
"106455137",-0.2598
"106456572",-0.3743
"106736471",-0.4136
"106736478",1.364
"108348040",-0.7272
"108348073",-0.1297
"108348097",-2e-04
"108348102",0.1078
"108348108",-0.3042
"108348123",0.0689
"108348125",-0.2334
"108348150",-0.0158
"108348166",0.0225
"108348171",0.1197
"108348181",0.6224
"108348201",0.0403
"108348204",1.4518
"108348215",0.4501
"108348219",-1.5653
"108348224",-0.1324
"108348225",-0.0202
"108348229",0.2298
"108348230",-0.1449
"108348241",0.1887
"108348293",0.0853
"108348301",-1.0696
"108348331",-1.1766
"108348336",-0.142
"108348337",-0.1226
"108348374",0.4397
"108348383",0.1633
"108348384",-0.1343
"108348385",1.1598
"108348388",1.0103
"108348397",0.9314
"108348401",-8e-04
"108348402",0.0872
"108348409",0.0169
"108348410",0.0154
"108348411",0.4744
"108348412",0.7952
"108348413",-0.1128
"108348437",0.4977
"108348449",-0.5374
"108348486",0.3749
"108348488",-4e-04
"108348493",-0.9435
"108348495",0.3551
"108348498",-0.1861
"108348502",0.0066
"108348503",0.0528
"108348505",-0.7628
"108348509",0.1987
"108348510",-0.462
"108348512",-0.5242
"108348513",0.0015
"108348514",1.7035
"108348525",0.0597
"108348527",-1.2885
"108348529",-0.4688
"108348536",0.3801
"108348537",-0.0567
"108348545",-0.5047
"108348547",1.0239
"108348552",-1.2094
"108348554",0.7903
"108348555",0.0015
"108348562",-0.002
"108348564",-0.3737
"108348573",-0.8253
"108348574",0.9144
"108348578",-0.0899
"108348590",-0.6269
"108348591",2.8474
"108348614",-9e-04
"108348616",-0.9768
"108348619",0.4621
"108348621",0.6121
"108348625",1.7866
"108348727",1.4627
"108348739",0.4335
"108348741",-0.3737
"108348747",-6e-04
"108348750",0.0015
"108348751",-0.8142
"108348755",-0.0123
"108348758",-0.0218
"108348765",-0.3821
"108348767",0.0038
"108348771",0.4554
"108348772",-0.4148
"108348778",0.2382
"108348781",2.0178
"108348786",-0.0323
"108348790",-0.4843
"108348793",-0.1353
"108348794",0.4457
"108348798",0.1493
"108348800",1.2576
"108348801",0.3684
"108348805",-0.4661
"108348808",-6e-04
"108348809",0.0033
"108348813",-0.4892
"108348823",0.0706
"108348824",0.0632
"108348828",-1.0458
"108348829",-0.4477
"108348833",-0.1746
"108348835",0.3745
"108348860",0.7061
"108348868",0.1988
"108348893",-0.7588
"108348901",0.256
"108348906",-0.3466
"108348917",-0.3717
"108348918",-0.062
"108348923",0.0015
"108348937",0.0015
"108348942",0.372
"108348948",-0.3662
"108348955",-1.4182
"108348963",0.6679
"108348964",-0.003
"108348965",-6e-04
"108348969",-6e-04
"108348970",0.1464
"108348974",-0.101
"108348977",-0.5377
"108348980",0.1423
"108348984",-0.3737
"108348989",0.3067
"108348999",-0.6301
"108349002",-0.8782
"108349007",0.1283
"108349010",-0.1751
"108349017",-0.1268
"108349024",-9e-04
"108349027",0.3276
"108349032",0.3748
"108349035",-0.4892
"108349036",0.3148
"108349039",0.8258
"108349043",0.5356
"108349045",1.603
"108349047",-1.1113
"108349051",-0.4021
"108349058",0.5304
"108349059",-0.3362
"108349062",-0.0527
"108349071",-9e-04
"108349079",0.3684
"108349084",0.295
"108349085",0.3112
"108349099",0.0507
"108349100",-0.062
"108349102",0.1585
"108349162",-0.0011
"108349187",-0.0685
"108349189",0.117
"108349194",0.6275
"108349205",-0.0609
"108349225",0.1193
"108349234",-0.265
"108349236",-0.1195
"108349237",-0.3014
"108349241",-0.2876
"108349244",0.0114
"108349247",-9e-04
"108349256",0.2459
"108349434",-0.4994
"108349446",-0.46
"108349447",8e-04
"108349449",0.631
"108349450",0.5228
"108349455",-0.2599
"108349463",-0.0034
"108349465",0.372
"108349467",0.0024
"108349468",-0.1789
"108349469",-0.3563
"108349471",-0.2638
"108349475",-0.6139
"108349479",-0.0138
"108349487",0.0265
"108349488",-0.3751
"108349489",-0.4843
"108349497",-0.0018
"108349499",0.3914
"108349512",-0.245
"108349515",-0.2293
"108349518",-0.368
"108349524",-0.2153
"108349526",-0.1612
"108349528",-0.7779
"108349532",0.0629
"108349540",1.1292
"108349548",-0.6244
"108349549",0.7134
"108349559",-6e-04
"108349563",0.3669
"108349564",0.3759
"108349566",-1.1715
"108349570",-0.2113
"108349578",-0.0809
"108349586",1.3249
"108349625",-1.245
"108349628",-0.1876
"108349630",-6.243e-05
"108349640",0.3938
"108349642",-0.368
"108349643",0.2916
"108349644",8e-04
"108349648",-1.5501
"108349659",-0.4708
"108349660",-0.397
"108349665",0.0015
"108349679",-0.0053
"108349682",-1.0457
"108349685",0.6676
"108349691",1.0711
"108349708",-0.4892
"108349710",0.0539
"108349720",-0.0429
"108349721",-0.4226
"108349732",-0.3751
"108349752",-0.757
"108349756",0.3684
"108349781",-0.1564
"108349783",-0.0137
"108349814",-0.3715
"108349828",0.7651
"108349831",-0.423
"108349848",-1.7737
"108349908",-0.1341
"108349914",-0.4723
"108349917",0.2508
"108349921",-0.8001
"108349932",-0.6689
"108349939",-0.3737
"108349941",0.757
"108349943",-0.5498
"108349945",0.9352
"108349957",1.4057
"108349962",-0.0087
"108349968",0.0819
"108349973",0.344
"108349981",0.4232
"108349983",0.644
"108349988",-0.3751
"108349997",0.414
"108350009",-0.2755
"108350015",0.1952
"108350017",0.3693
"108350022",-0.0336
"108350028",-1.2838
"108350029",0.1831
"108350036",1.2458
"108350043",-0.5467
"108350048",-0.9542
"108350049",-0.0031
"108350052",0.7671
"108350055",-0.3165
"108350066",0.5251
"108350069",-0.0068
"108350082",-0.3885
"108350091",0.5309
"108350096",-6.243e-05
"108350099",-0.0823
"108350102",0.0436
"108350107",0.4833
"108350109",0.5403
"108350123",0.0015
"108350125",0.199
"108350126",0.5216
"108350152",-0.3159
"108350175",0.0573
"108350210",-0.0926
"108350211",0.0015
"108350241",-0.063
"108350243",0.4341
"108350287",0.0807
"108350290",-0.368
"108350291",-0.3751
"108350339",-0.3737
"108350340",0.1164
"108350341",-0.2729
"108350345",0.2059
"108350352",-0.0531
"108350355",0.7592
"108350365",-0.0167
"108350366",0.0015
"108350367",-0.3662
"108350369",0.5929
"108350373",0.4626
"108350374",0.1434
"108350379",-9e-04
"108350383",-0.0795
"108350387",0.123
"108350389",-0.5699
"108350393",0.0238
"108350396",0.372
"108350414",-0.4892
"108350417",-0.2033
"108350422",-0.4982
"108350427",-1.1741
"108350445",-0.1296
"108350448",0.9143
"108350455",-9e-04
"108350458",-0.4558
"108350459",-0.473
"108350462",0.0065
"108350472",-0.0633
"108350484",-0.2965
"108350487",-0.2001
"108350489",0.6874
"108350501",-0.2777
"108350502",-0.2203
"108350503",1.4863
"108350508",-0.1285
"108350509",0.4751
"108350515",-0.5315
"108350520",0.0015
"108350521",-0.3536
"108350523",0.6044
"108350531",0.8462
"108350532",-0.64
"108350535",0.3745
"108350538",-0.6726
"108350541",0.0565
"108350542",-0.0818
"108350561",-0.0191
"108350574",0.4133
"108350578",-6e-04
"108350580",0.6636
"108350588",-0.5417
"108350599",0.5726
"108350624",0.0747
"108350647",-0.1611
"108350659",0.0269
"108350685",-0.3703
"108350687",-0.4659
"108350688",-0.0544
"108350691",0.0036
"108350703",-0.5363
"108350705",-0.7135
"108350719",0.0256
"108350721",0.1032
"108350725",-1.302
"108350727",-0.649
"108350739",0.0015
"108350742",-0.093
"108350745",-0.0203
"108350763",0.0015
"108350764",-0.7979
"108350772",0.5841
"108350781",0.1054
"108350830",0.3684
"108350834",-0.0843
"108350839",-0.0218
"108350862",-0.3737
"108350876",-0.0313
"108350878",0.372
"108350923",0.0165
"108350931",-0.8893
"108350932",-1.0151
"108350947",-0.1828
"108350948",0.6028
"108350949",0.372
"108350950",-0.954
"108350951",0.3745
"108350959",-0.3027
"108350962",-0.1965
"108350963",-0.0022
"108350968",0.4919
"108350978",0.0481
"108350981",-9e-04
"108350985",-0.0499
"108350992",-1.1827
"108350993",-0.3662
"108350995",-0.3662
"108350996",-0.2354
"108350998",-6e-04
"108351007",-0.3737
"108351012",0.0106
"108351020",-9e-04
"108351021",0.2257
"108351024",0.0189
"108351027",0.2047
"108351029",-0.0124
"108351031",0.3459
"108351032",-0.9998
"108351035",0.4683
"108351036",-0.8192
"108351039",-0.3672
"108351040",0.0161
"108351041",-6e-04
"108351043",0.0015
"108351047",0.0444
"108351048",-0.1169
"108351054",-0.4461
"108351056",0.2425
"108351058",1.3009
"108351059",-0.31
"108351065",-0.9136
"108351067",-1.0563
"108351073",-0.3551
"108351097",-2.1213
"108351105",0.951
"108351136",0.4476
"108351144",-1.1044
"108351157",-6e-04
"108351161",0.5517
"108351164",-0.3552
"108351172",1.0343
"108351176",0.0772
"108351178",-9e-04
"108351183",0.914
"108351184",0.0419
"108351187",-0.5505
"108351190",-0.3662
"108351200",-0.2884
"108351214",-1.1707
"108351220",0.0795
"108351221",0.598
"108351223",-0.9154
"108351230",-0.3771
"108351240",-0.3737
"108351250",-6e-04
"108351251",-0.0701
"108351255",1.6323
"108351259",1.0761
"108351262",-2.098
"108351266",-0.4014
"108351280",-0.0055
"108351288",-0.1878
"108351290",-9e-04
"108351291",-0.1257
"108351292",-0.2164
"108351293",-1.0573
"108351299",-0.237
"108351300",-1.8839
"108351302",-1.5324
"108351305",0.6888
"108351315",4e-04
"108351349",1.3807
"108351362",0.4751
"108351370",-9e-04
"108351377",-0.3601
"108351379",-0.3737
"108351405",0.6974
"108351412",0.4648
"108351419",-1.0446
"108351425",0.4954
"108351427",-0.4136
"108351430",0.4524
"108351432",0.5826
"108351461",-0.1806
"108351462",-0.0188
"108351469",-0.0474
"108351471",-0.3753
"108351472",-0.0995
"108351482",0.6443
"108351485",0.4511
"108351495",0.532
"108351497",-0.2227
"108351498",0.5735
"108351507",-1.1502
"108351520",-0.1225
"108351522",-0.1402
"108351526",-0.63
"108351528",-0.3737
"108351529",-1.4244
"108351533",-0.9574
"108351537",0.0015
"108351542",-1.3146
"108351545",1.4992
"108351546",1.4074
"108351548",0.7653
"108351553",0.1005
"108351554",0.5743
"108351555",0.6898
"108351558",-0.3737
"108351572",-0.3441
"108351584",-0.0604
"108351587",-0.5923
"108351591",0.1264
"108351593",-0.2026
"108351595",-0.5374
"108351597",-6e-04
"108351599",-7.175e-05
"108351603",0.1326
"108351606",-0.1928
"108351649",-0.5821
"108351654",-0.1695
"108351659",-0.0026
"108351660",0.1954
"108351663",0.708
"108351664",-0.6523
"108351669",0.262
"108351684",-0.0037
"108351685",-0.3419
"108351686",1.0689
"108351689",-0.5836
"108351691",-0.57
"108351693",-0.3737
"108351703",-0.334
"108351705",-0.7016
"108351706",0.5563
"108351715",2.423
"108351719",-0.0918
"108351727",-0.8614
"108351729",-0.6844
"108351734",0.3583
"108351742",0.4634
"108351748",0.0398
"108351750",0.0367
"108351752",-0.4941
"108351754",0.101
"108351758",0.1172
"108351767",-0.528
"108351773",0.0968
"108351778",8e-04
"108351781",-1.5584
"108351782",1.4751
"108351789",-0.9388
"108351790",-0.9767
"108351802",-0.3113
"108351804",-0.3662
"108351806",0.1982
"108351821",1.8493
"108351843",0.528
"108351848",-1.0361
"108351878",0.2918
"108351887",-0.9542
"108351892",-0.4106
"108351893",0.0917
"108351895",-0.0212
"108351896",-6e-04
"108351903",-0.0076
"108351918",-0.3104
"108351921",0.4698
"108351926",0.5559
"108351929",-0.1301
"108351931",-0.1314
"108351932",0.0015
"108351935",-0.3753
"108351936",-0.4901
"108351943",0.4751
"108351945",0.4634
"108351947",-0.2556
"108351952",-6e-04
"108351955",-0.4213
"108351956",-0.2737
"108351964",-0.4711
"108351965",-1.1374
"108351966",-1.1172
"108351970",-0.946
"108351974",0.0051
"108351976",0.6727
"108351978",1.0424
"108351980",0.5308
"108351981",1.0886
"108351992",0.3684
"108351994",-0.7039
"108351999",0.0389
"108352001",-0.9388
"108352013",0.2753
"108352017",0.7139
"108352024",0.7735
"108352025",0.4617
"108352034",-0.5047
"108352035",-6e-04
"108352046",-9e-04
"108352048",-0.528
"108352053",0.5001
"108352059",0.0915
"108352061",-0.5049
"108352063",-0.1399
"108352064",0.5632
"108352066",-0.3751
"108352067",0.3743
"108352068",-0.4522
"108352070",0.4558
"108352076",0.4985
"108352082",0.1254
"108352083",0.372
"108352086",0.4104
"108352105",0.4847
"108352107",-0.5444
"108352110",2.8669
"108352124",0.6026
"108352129",0.1955
"108352130",-0.7692
"108352132",-0.7185
"108352133",0.9348
"108352136",-0.4674
"108352137",-0.6859
"108352143",0.3883
"108352144",0.1681
"108352146",-0.1403
"108352148",0.0115
"108352150",0.2813
"108352151",0.1373
"108352157",-6e-04
"108352160",0.3565
"108352161",-0.3769
"108352162",-0.3662
"108352165",-0.4447
"108352174",0.3809
"108352182",0.7975
"108352184",0.3684
"108352191",-0.4407
"108352196",-0.1701
"108352198",0.3737
"108352200",0.3745
"108352204",0.3626
"108352208",-0.1273
"108352212",-0.8979
"108352213",-0.618
"108352222",0.372
"108352227",-0.0456
"108352292",0.5027
"108352294",-0.3331
"108352304",-0.7449
"108352305",0.2644
"108352311",0.956
"108352312",-0.0118
"108352316",0.0426
"108352323",0.1431
"108352328",-0.5489
"108352332",-9e-04
"108352339",0.2603
"108352341",0.7685
"108352342",-1.1877
"108352343",8e-04
"108352348",-0.0349
"108352349",1.4866
"108352352",0.421
"108352363",0.2224
"108352364",0.5628
"108352369",0.5935
"108352379",-0.4084
"108352383",-0.3704
"108352384",0.2518
"108352385",-0.3196
"108352389",-0.3717
"108352392",-0.0027
"108352411",-2.1782
"108352413",0.0784
"108352416",0.6016
"108352417",-0.528
"108352423",-1.1128
"108352424",-0.9047
"108352432",-0.7954
"108352435",-0.0022
"108352444",-0.4693
"108352445",-0.3717
"108352447",-0.9559
"108352448",-0.5738
"108352451",-0.3709
"108352455",0.3123
"108352458",0.0272
"108352460",-0.3737
"108352466",-9e-04
"108352468",-0.5751
"108352469",0.3263
"108352470",-0.0288
"108352502",-0.0123
"108352518",5.483e-05
"108352526",-0.9017
"108352532",-1.2455
"108352533",-0.368
"108352538",-9e-04
"108352541",-0.0788
"108352551",0.3065
"108352560",0.0187
"108352565",0.0025
"108352567",0.4485
"108352568",-1.9285
"108352569",0.4659
"108352577",0.05
"108352578",-0.7757
"108352579",0.2468
"108352580",-1.2536
"108352581",0.9332
"108352582",0.0225
"108352583",1.7916
"108352584",-0.8901
"108352585",0.0015
"108352586",-0.0815
"108352595",0.5823
"108352599",-0.414
"108352604",-0.0905
"108352650",-0.5205
"108352653",-0.3737
"108352654",-0.5063
"108352688",0.3861
"108352690",-0.2227
"108352694",-0.3751
"108352699",0.372
"108352702",0.0223
"108352705",0.4967
"108352706",-0.3475
"108352708",1.0759
"108352710",0.5634
"108352720",0.9706
"108352727",-0.0253
"108352734",9e-04
"108352735",-0.0037
"108352740",0.8923
"108352745",0.1198
"108352749",0.0015
"108352757",0.0203
"108352765",0.0212
"108352768",0.3262
"108352771",0.0858
"108352775",-0.5856
"108352780",0.3709
"108352788",0.0196
"108352789",0.0021
"108352794",0.4751
"108352804",-0.0218
"108352807",-0.3103
"108352810",0.2022
"108352814",0.9953
"108352815",-0.3662
"108352823",0.3684
"108352824",-0.0139
"108352829",-2.1213
"108352839",-0.0628
"108352841",-0.5498
"108352846",-1.3436
"108352851",-0.5381
"108352861",0.3965
"108352868",-0.5099
"108352871",0.5585
"108352872",0.1798
"108352885",-0.2474
"108352894",0.0041
"108352895",-1.4657
"108352900",-0.1794
"108352908",-0.4959
"108352909",0.2644
"108352922",0.6473
"108352923",0.2043
"108352925",5e-04
"108352928",0.1233
"108352942",-0.1245
"108352943",-0.5691
"108352944",-1e-04
"108352945",0.0015
"108352946",-0.7243
"108352947",0.4839
"108352949",-0.0921
"108352954",0.4626
"108352955",-0.3737
"108352956",-0.3753
"108352959",0.0129
"108352963",-0.5338
"108352964",0.0015
"108352965",0.4477
"108352966",-9e-04
"108352970",-9e-04
"108352977",0.3684
"108352979",0.3745
"108352981",0.4368
"108352982",1.1285
"108353015",-0.6105
"108353024",-0.3929
"108353025",-0.0609
"108353026",0.6012
"108353033",-6e-04
"108353034",0.0015
"108353040",0.4751
"108353065",-6.243e-05
"108353073",0.6379
"108353079",-6e-04
"108353080",-0.3737
"108353112",1.5276
"108353117",5.483e-05
"108353137",-0.5706
"108353138",0.1292
"108353148",1.5894
"108353155",0.372
"108353164",-0.0048
"108353168",0.6826
"108353179",-9e-04
"108353188",-0.0244
"108353189",-0.7262
"108353197",-1.6077
"108353202",0.8635
"108353207",0.1585
"108353232",0.7164
"108353238",0.9021
"108353239",-0.0677
"108353253",-0.1984
"108353263",0.1516
"108353310",-0.0017
"108353311",-0.0018
"108353316",-0.4282
"108353403",-0.0638
"108353413",0.372
"108353425",-0.3695
"108353429",-1.7603
"108353803",-0.8558
"113939903",-6e-04
"117903915",-0.1673
"120093044",0.0015
"120093050",0.0015
"120093052",0.3073
"120093053",-0.1813
"120093056",-0.1369
"120093057",0.5151
"120093063",0.372
"120093064",-0.0017
"120093065",-0.334
"120093066",-0.6708
"120093068",0.0015
"120093070",-0.6703
"120093071",-2.252
"120093072",-0.2001
"120093073",0.0093
"120093074",0.2371
"120093075",0.1972
"120093077",-0.062
"120093083",-0.54
"120093085",0.568
"120093086",0.4881
"120093089",-0.368
"120093092",-0.2435
"120093093",0.3745
"120093094",0.0011
"120093097",-0.0691
"120093098",0.4881
"120093100",0.5756
"120093101",-0.4545
"120093103",0.5372
"120093105",-0.0866
"120093108",0.0025
"120093109",0.6779
"120093110",0.0037
"120093114",-1.9694
"120093115",-0.5957
"120093117",-0.3703
"120093118",-0.0864
"120093119",-0.062
"120093120",-0.0032
"120093124",-0.3465
"120093125",-0.5507
"120093129",0.372
"120093131",-0.0553
"120093134",-0.2759
"120093136",0.5178
"120093142",0.0538
"120093143",0.4468
"120093145",-0.1486
"120093149",-0.0862
"120093153",-6e-04
"120093155",-0.3266
"120093156",-0.1068
"120093158",0.876
"120093159",0.6554
"120093163",1.1124
"120093165",8e-04
"120093167",-0.2169
"120093168",0.2844
"120093171",0.0539
"120093172",0.0012
"120093174",0.4231
"120093186",1.5464
"120093187",0.7291
"120093188",-0.4711
"120093190",0.0982
"120093191",-0.0014
"120093192",0.3352
"120093193",-0.375
"120093194",-0.1918
"120093195",-0.137
"120093196",0.5193
"120093197",0.872
"120093199",-0.3662
"120093200",-0.3419
"120093201",0.3755
"120093202",-9e-04
"120093203",0.1754
"120093204",-1.489
"120093205",1.3339
"120093206",0.5153
"120093208",-0.6904
"120093209",-0.4887
"120093210",-0.7301
"120093214",0.4238
"120093215",-0.3662
"120093216",0.1696
"120093217",-0.0441
"120093218",0.6503
"120093226",-0.4906
"120093230",-0.8074
"120093231",-0.843
"120093238",1.4464
"120093240",0.3684
"120093243",-0.859
"120093247",1.7537
"120093250",0.0025
"120093251",-0.3662
"120093256",0.1978
"120093257",0.3684
"120093261",0.7487
"120093266",-0.5077
"120093273",0.4847
"120093274",0.5027
"120093291",1.1921
"120093302",-0.2724
"120093313",1.1921
"120093324",-0.2724
"120093335",-0.2724
"120093414",-0.7643
"120093420",-0.7031
"120093421",-9e-04
"120093422",-0.2963
"120093427",0.3843
"120093477",-0.6591
"120093479",-0.0025
"120093523",8e-04
"120093524",-0.0263
"120093526",-0.1014
"120093527",-1.2215
"120093528",-0.4674
"120093529",0.8324
"120093530",0.5366
"120093532",-0.8386
"120093534",-0.4711
"120093535",-0.3662
"120093536",0.0573
"120093537",-0.0881
"120093538",0.1054
"120093540",-0.459
"120093542",0.3879
"120093543",-0.5793
"120093545",-0.8383
"120093546",0.9499
"120093550",-0.5562
"120093551",-0.2677
"120093552",1.372
"120093553",-0.3662
"120093554",0.4975
"120093556",0.4557
"120093557",0.2505
"120093558",0.7303
"120093559",-0.3296
"120093560",2.762e-05
"120093562",1.1512
"120093563",-0.0238
"120093564",8e-04
"120093565",0.4751
"120093566",-0.3717
"120093567",-0.1897
"120093569",-0.3737
"120093570",-1.0895
"120093576",-0.7786
"120093578",-0.5651
"120093580",-0.372
"120093582",0.3747
