"","GSE270831_social isolation"
"50662",0.0461730716034485
"50665",0.0130768388696838
"50669",0.353795331076932
"50676",0.451741867220251
"50677",0.00329765516564395
"50678",0.0160172158631056
"50683",0.188798665350609
"50689",0.0165421781792966
"50692",0.392254407808437
"50693",0.035830590061489
"50719",0.00369714181465481
"50871",0.0246476467125729
"50938",0.00841553246957143
"53949",0.00394920398561912
"54133",0.0444745317332501
"54193",0.142602395960838
"54223",0.0652290811931326
"54225",0.300654512913856
"54227",0.0268888000827743
"54230",0.00419519205705969
"54231",0.00398903361474786
"54232",0.0383156107824018
"54236",0.296317029165588
"54237",0.0342662114649818
"54238",0.0264994724920781
"54239",0.00344166585277505
