"","GSE179081_physical activity derived from voluntary running"
"13640",0.106584306480996
"13641",0.0326781081105738
"13642",0.0748696492333544
"13643",0.0374609781477627
"13644",0.0614411050280259
"13645",0.076900256259274
"13649",0.0223865071166208
"13650",0.0427992001732717
"13653",0.0407804333292244
"13654",0.304825624798081
"13655",0.00936609679443422
"13656",0.0738014401833132
"13660",0.0333604386897688
"13663",0.009243602621198
"13664",0.020384859626595
"13665",0.0112553354592453
"13666",0.0146957390831951
"13667",0.0163407295327664
"13669",0.0078609519591167
"13680",0.0204081632653061
"13681",0.0104716261513505
"13682",0.0108111257053661
"13684",0.00926467922134132
"13685",0.211220141358148
"13688",0.0329649168495434
"13690",0.00857799198234314
"13709",0.0475234333999994
"13710",1.11843810252293
"13711",0.235748121372076
"13712",0.0354967443814325
"13713",0.0499501430606513
"13714",0.0505351768125688
"13716",0.0209321312147925
"13717",0.0618683257677795
"13722",0.0108391171579066
"13723",0.116796171499135
"13726",0.0152399357749508
"13728",0.0202871121459675
"13730",0.693386727067735
"13731",0.0166789020964149
"13732",0.258929223255359
"13733",0.05133056640625
"13796",0.0372381140670214
"13797",0.0139174754188876
"13799",0.694444444444445
"13800",0.00691135882798511
"13803",0.0070959228486711
"13804",0.150315325465436
"13805",0.0321602845753912
"13806",0.011285221287234
"13807",0.01294887039239
"13808",0.0334913921995814
"13809",0.126057185736244
"13813",0.100645095337626
"13819",0.0086083726633039
"13821",0.014119404421739
"13822",0.0091305244087723
"13823",0.0517571922815687
"13824",0.0476720681706391
"13828",1.11238590289449
"13829",0.0148851359931934
"13830",0.0240655603641973
"13831",0.0209329653944028
"13835",0.397250437772647
"13836",0.264112698185058
"13837",0.024596871344702
"13838",0.0114705019987223
"13839",0.0421929507445069
"13840",0.0253196285945556
"13841",0.025362518581568
"13842",0.0608548030279642
"13844",0.0234241049673195
