"","GSE184615_enrichment"
"13363",0.350694966315158
"13367",0.0123895747253236
"13368",0.0239038695767407
"13371",0.0122458679655871
"13382",0.00357150065183671
"13383",0.0118722659011308
"13384",0.0111809859347761
"13385",0.00601254937944591
"13386",0.353679363191778
"13388",0.0228899719856832
"13389",0.0754462006255289
"13390",0.0237382242346583
"13392",0.0754114204408172
"13395",0.106312067106102
"13396",0.116749082871093
"13400",0.0818155320922718
"13401",0.0049979243274432
"13405",0.00414524300994558
"13406",0.0234116509764771
"13411",0.105152913833065
"13417",0.206620994990842
"13418",0.00747696059038074
"13419",0.2371317898162
"13423",0.0694255296259793
"13426",0.00326661133123877
"13427",0.0048210089609757
"13429",0.0026969319818733
"13430",0.00707485369901301
"13433",0.00430480599519725
"13434",0.0270745136263036
"13435",0.00960189547271009
"13436",0.241579654864344
"13437",0.00823928340844798
"13445",0.017989979392463
"13446",0.050883950984278
"13447",0.0265939953239316
"13448",0.0894033059274655
"13476",0.0030912216500705
"13478",0.017979052243963
"13480",0.0189706238302912
"13481",0.0109386081220969
"13482",0.165711935533695
"13483",0.00613395659492518
"13486",0.00414042013085167
"13488",0.0250679937293748
"13489",0.0666320140289273
"13492",0.0487616443185944
"13494",0.00627288479311587
"13495",0.00482037095789198
"13496",0.018597056335053
"13497",0.00582804718427221
"13498",0.0636180458145043
"13506",0.161356361540015
"13507",0.19375585810867
"13508",0.006679871549869
"13511",0.0583876734771351
"13516",0.1155474803034
"13518",0.00301305159655298
"13521",0.0395182086108103
"13524",0.206611570247934
"13527",0.00226178722655129
"13528",0.00422678049603498
"13537",0.264033966660884
"13542",0.00517579746963894
"13543",0.0219478737997256
"13544",0.0382078015412033
"13548",0.00310574001736111
"13549",0.0226065087269252
"13555",0.0471572258872782
"13557",0.0136218560178261
"13559",0.0116795399850958
"13560",0.0245594148793505
"13589",0.00366644065851145
"13590",0.0553752359323787
"13591",0.0504390009445087
"13592",0.435344031281478
"13593",0.190976105757155
"13595",0.0100318781343943
"13599",0.0921995115474766
"13601",0.157779721386942
"13603",0.1195605066351
"13605",0.126739568308632
"13607",0.0150901299510507
"13609",0.00918496403975212
"13610",0.0240717993305925
"13611",0.361578279871955
"13612",0.0110853399039362
"13614",0.104416053041847
"13616",0.0671870831444492
"13617",0.0429727596630358
"13618",0.00479623860787502
"13619",0.0172071767295
"13626",0.0120448593437196
"13628",0.0036
"13631",0.00445646457268079
"13636",0.0335751356756258
"13637",0.0253368915049776
"13638",0.00853107293714683
"13639",0.276395323133817
"13640",0.0657821789099896
"13641",0.0172098611569123
"13642",0.0113367446132633
"13643",0.00634513954778683
"13644",0.0246059207996924
"13645",0.340579464747325
"13649",0.0107980606609127
"13650",0.0373101814806347
"13653",0.0743405645098226
"13654",0.312760900619801
"13655",0.0107015457788347
"13656",0.0155618474879836
"13660",0.00856518910416763
