"","GSE184615_enrichment"
"13593",0.437008130081301
"13595",0.100159263847107
"13599",0.303643724696356
"13601",0.3972149561471
"13603",0.34577522559475
"13605",0.356005011634151
"13607",0.122841890049977
"13609",0.0958382180539273
"13610",0.155150892135986
"13611",0.601313794845882
"13612",0.105286940804338
"13614",0.32313472893183
"13616",0.25920471281296
"13617",0.207298720842739
"13618",0.069254881473258
"13619",0.131176128657237
"13626",0.109749074454957
"13628",0.06
"13631",0.0667567567567568
"13636",0.183235192241081
"13637",0.159175662414132
"13638",0.0923638075067655
"13639",0.525733129195619
"13640",0.256480367494258
"13641",0.131186360407293
"13642",0.106474149976712
"13643",0.0796563842249122
"13644",0.156862745098039
"13645",0.583591864874181
"13649",0.103913717385688
"13650",0.193158436213992
"13653",0.272654661632297
"13654",0.559250302297461
"13655",0.103448275862069
"13656",0.124747134187458
"13660",0.0925483068681844
"13663",0.0622489959839357
"13664",0.073394495412844
