"","GSE184615_enrichment"
"620079",0.225
"620246",0.1281
"620292",-0.0156
"620419",-0.1006
"620592",-0.0992
"620631",-0.7271
"620678",0.6703
"620695",0.0915
"620760",-0.2432
"621080",0.3689
"621156",-0.2774
"621239",-0.6962
"621603",-0.2749
"621823",-0.6967
"621893",-0.5819
"621976",-0.0431
"621998",-0.0965
"622129",0.6525
"622175",-0.1141
"622208",0.2692
"622282",-1.563
"622320",-0.0214
"622404",-0.0076
"622434",0.0719
"622459",-0.069
"622645",0.0887
"622665",-0.2961
"622675",-0.0592
"623169",0.1446
"623223",0.3703
"623230",-0.3215
"623273",-0.4267
"623279",-0.0206
"623474",0.088
"623661",-0.2113
"623734",-0.4003
"623781",-0.7613
"624086",0.0599
"624224",-1.3197
"624251",-1.0202
"624341",-0.5859
"624549",0.966
"624582",0.0395
"624685",-0.2044
"624784",-0.0569
"624866",0.0633
"625018",0.2689
"625054",0.2782
"625060",0.0755
"625068",1.7229
"625098",-0.0565
"625109",0.3593
"625121",-0.0546
"625131",0.199
"625222",0.0159
"625237",0.4918
"625249",-0.0547
"625286",1.2918
"625328",-0.6042
"625342",-0.3092
"625349",0.2519
"625421",-0.0809
"625464",0.701
"625638",-0.1547
"625662",1.7173
"626009",-0.4442
"626082",-0.027
"626275",0.557
"626359",-0.1979
"626391",-0.3495
"626415",0.0359
"626578",0.1501
"626596",0.0885
"626693",-0.485
"626802",0.0586
"626832",0.2564
"626848",-0.1248
"626854",-0.3772
"626870",0.2357
"626877",-0.1812
"627049",-0.0644
"627191",0.4226
"627214",0.1701
"627352",-0.1277
"627585",-0.0085
"627626",-0.0972
"627872",-0.3845
"628004",-0.09
"628110",-0.3337
"628147",-0.7155
"628308",-0.0798
"628686",0.3389
"628746",1.7133
"628779",-0.0461
"628850",-0.488
"628870",0.3601
"629016",-0.1266
"629059",0.0887
"629147",0.2334
"629159",0.0964
"629378",-0.0055
"629499",-0.7824
"629557",-0.3723
"629595",-0.1395
"629750",-0.4171
"629777",0.227
"629945",-0.5532
"630146",-1.0296
"630499",-0.0267
"630579",-0.1299
"630836",0.0115
"631323",0.3249
"631584",-0.3553
"631624",-0.0051
"631990",0.1483
"632687",0.2442
"633285",0.22
"633395",0.3143
"633640",-0.4743
"633947",0.6671
"633979",0.0235
"634104",-0.0925
"634650",-1.7946
"634731",-0.4032
"635169",1.5526
"635253",-0.2844
"635702",-0.1141
"636104",-0.0277
"636741",-0.1226
"636791",0.1942
"636808",0.1874
"636931",-0.6603
"637079",0.7395
"637515",-0.6631
"637776",-0.5763
"638247",0.2427
"640524",0.3055
"641340",0.0774
"641376",0.1165
"641387",-0.4492
"641454",-0.481
"652925",-0.1549
"654309",-0.732
"654318",0.1563
"654359",0.2829
"654409",-0.0969
"654424",0.0512
"654432",-2.2655
"654440",0.0718
"654467",0.0034
"654469",0.3743
"654470",-0.1254
"654472",0.0691
"654788",-0.2984
"654795",0.0552
"654796",-0.5759
"654798",-0.6537
"654801",-0.2118
"654803",-0.1363
"654804",-0.1041
"654805",-1.2146
"654806",-0.164
"654812",0.1939
"654818",-0.0551
"654820",-0.1463
"654821",-0.8759
"654822",0.6488
"654824",-0.045
"664804",0.2219
"664837",-0.3846
"664862",-0.1865
"664883",-0.073
"664903",-0.4108
"664968",-0.3858
"664969",-0.7979
"664987",0.1795
"664994",-0.2178
"665001",-0.428
"665033",-0.0267
"665054",0.1187
"665113",0.0457
"665119",-0.1763
"665155",0.4717
"665180",0.2072
"665205",0.2899
"665211",-0.0256
"665268",0.2134
"665270",-0.3983
"665433",0.2452
"665562",0.5234
"665563",-0.2292
"665574",0.1333
"665578",-1.4979
"665596",-1.909
"665622",-1.7057
"665700",-0.0849
"665726",0.0668
"665775",-0.0138
"665828",-0.8265
"665845",0.5865
"665931",-0.6281
"665934",-1.2587
"666040",0.503
"666048",0.2961
"666060",-0.2124
"666105",0.7122
"666173",-0.0988
"666182",-0.0171
"666190",0.4575
"666244",-0.0886
"666257",0.3278
"666311",-0.1707
"666329",0.0908
"666389",0.2843
"666427",-0.0744
"666468",0.194
"666528",0.3119
"666529",-0.2734
"666532",0.2817
"666584",-0.2407
"666704",-0.1003
"666737",0.2556
"666752",0.0347
"666794",-0.3849
"666892",0.7653
"666899",-0.2788
"666938",-0.0431
"666945",0.3013
"667034",-0.3611
"667035",-0.0613
"667118",0.124
"667214",0.1191
"667250",-0.6863
"667370",-0.9056
"667373",-0.1467
"667410",2.1393
"667728",0.7248
"667742",0.1965
"667772",0.3549
"667823",-0.551
"667962",-2.4097
"668039",-0.5524
"668139",-0.2547
"668158",-0.0153
"668166",-0.0083
"668171",-0.0163
"668173",-0.1075
"668212",0.0664
"668215",-0.0565
"668218",-0.0961
"668225",0.2543
"668253",-0.0418
"668272",0.1027
"668303",0.4174
"668501",-0.098
"668525",-0.0289
"668548",-0.2054
"668661",0.0528
"668829",-0.7732
"668880",0.1922
"668894",-0.5193
"668917",0.7549
"668923",-0.4146
"668929",0.1528
"668940",-0.348
"671535",-0.6208
"671650",-0.7579
"672098",-0.3447
"672511",-0.0205
"673094",-0.4913
"674895",0.0896
"675812",0.18
"676369",0.5252
"677884",-0.2077
"751865",-0.0031
"767815",-0.2811
"768271",-2.5241
"790910",-0.6667
"791292",1.2467
"791299",-0.5928
"791303",-0.6521
"791312",0.161
"791318",0.0264
"791338",0.738
"791370",0.3762
"791383",0.0965
"791415",1.1186
"791417",-1.6261
"100009600",2.2188
"100034361",-0.0715
"100034363",0.2656
"100034726",-0.1913
"100034739",-0.3543
"100034748",-0.3258
"100036521",-0.1463
"100036523",0.1654
"100036568",0.4016
"100036569",-0.4912
"100036768",0.5908
"100037258",-0.1316
"100037260",1.1028
"100037262",0.0138
"100037278",-0.2866
"100037282",0.2583
"100037283",0.1844
"100037396",-0.3808
"100038347",-0.1275
"100038356",-0.1919
"100038363",-0.8302
"100038378",0.9761
"100038392",-0.7754
"100038411",0.2565
"100038433",0.6158
"100038453",0.268
"100038460",0.5059
"100038467",-0.8279
"100038492",-0.1695
"100038497",0.5537
"100038514",-0.493
"100038526",0.8734
"100038538",-0.139
"100038560",0.359
"100038570",0.03
"100038577",0.2596
"100038591",-0.2567
"100038595",0.4177
"100038599",0.3361
"100038614",-0.1994
"100038627",-0.9721
"100038653",-0.2827
"100038699",-0.0474
"100038709",-1.1515
"100038712",0.2026
"100038713",0.2973
"100038725",-0.0803
"100038732",-0.6228
"100038739",-0.1284
"100038743",0.1495
"100038746",0.0294
"100038755",-0.1357
"100038847",-0.4538
"100038860",-1.3393
"100038882",0.0078
"100038949",0.106
"100039027",-0.159
"100039060",0.8478
"100039062",-0.9884
"100039123",-0.4103
"100039138",0.0843
"100039184",0.031
"100039239",-0.0639
"100039284",-0.0329
"100039332",-0.2731
"100039374",-0.047
"100039441",0.8722
"100039495",-0.0019
"100039596",0.1314
"100039636",0.1343
"100039684",-0.8403
"100039707",0.1167
"100039731",0.108
"100039781",0.2265
"100039786",-0.073
"100039795",-0.041
"100039796",-0.0548
"100039815",0.0015
"100039830",0.0015
"100039861",-0.2016
"100039863",0.6172
"100039864",-0.149
"100039899",-0.6936
"100039901",0.0875
"100039957",-0.4849
"100039964",-0.0311
"100039968",-0.6914
"100040048",-0.2879
"100040294",0.4531
"100040298",-0.2601
"100040322",0.1289
"100040421",-0.4258
"100040462",0.461
"100040500",-1.1919
"100040525",-0.159
"100040529",0.0716
"100040531",0.055
"100040563",0.8581
"100040591",0.3605
"100040599",-2.1422
"100040608",-0.165
"100040671",0.0523
"100040724",-0.0936
"100040769",0.1737
"100040792",-0.2949
"100040822",0.2656
"100040851",1.1369
"100040852",0.1433
"100040870",0.9476
"100040944",-0.1239
"100040970",-0.7039
"100040972",-0.5636
"100041089",0.4037
"100041151",-0.1398
"100041194",0.0229
"100041230",-0.0743
"100041231",0.4944
"100041239",-0.5289
"100041241",-0.2673
"100041244",0.1981
"100041273",-0.1648
"100041286",-0.0684
"100041289",-0.1149
"100041306",-0.2455
"100041352",0.3132
"100041420",0.0913
"100041480",-0.1789
"100041515",-0.6288
"100041530",0.0013
"100041546",-0.1473
"100041574",0.038
"100041576",-0.053
"100041579",2.3752
"100041581",-0.0663
"100041585",-0.2124
"100041586",-0.2189
"100041621",0.1135
"100041639",-0.2189
"100041677",0.1718
"100041694",-0.1232
"100041734",-0.0125
"100041735",-0.4889
"100041781",0.086
"100041874",-0.0243
"100041879",-0.7886
"100041953",-0.0456
"100041965",0.3541
"100041979",-0.2365
"100042049",0.505
"100042054",0.2375
"100042056",0.2323
"100042074",-0.5619
"100042100",0.7057
"100042132",0.6315
"100042143",-0.1293
"100042149",-0.4144
"100042150",-0.1676
"100042165",0.1638
"100042173",-0.3449
"100042178",0.058
"100042194",-0.4921
"100042235",-0.2761
"100042237",-0.2321
"100042277",-0.1773
"100042304",-1.5433
"100042332",0.6739
"100042416",0.9823
"100042450",0.0015
"100042458",-0.3019
"100042480",-0.2624
"100042484",0.9179
"100042493",-0.126
"100042498",0.0514
"100042503",-1.9585
"100042519",0.101
"100042533",0.5036
"100042555",0.6628
"100042584",0.0076
"100042678",0.2009
"100042679",0.225
"100042773",0.0985
"100042784",-0.0373
"100042807",0.5392
"100042856",0.145
"100042875",0.3219
"100042880",-0.5691
"100042940",0.0403
"100042948",0.5962
"100042951",-1.6511
"100042958",-0.431
"100043040",0.0612
"100043072",-0.0323
"100043074",-0.6043
"100043089",0.3784
"100043102",0.5454
"100043123",0.0148
"100043133",-0.0554
"100043143",0.3218
"100043189",0.2383
"100043213",-0.1177
"100043272",0.0156
"100043277",-0.5196
"100043305",-0.9932
"100043314",-0.037
"100043332",0.2199
"100043335",-0.333
"100043381",-0.4863
"100043387",-0.2034
"100043403",-0.1276
"100043407",0.1478
"100043450",0.2424
"100043468",-0.0287
"100043489",0.2532
"100043507",-0.3382
"100043580",0.1405
"100043597",0.0634
"100043600",0.5985
"100043636",1.5103
"100043682",-0.0756
"100043718",-0.3384
"100043757",-0.0281
"100043766",-0.0587
"100043772",-0.1011
"100043813",-0.1937
"100043831",0.9681
"100043911",-0.0904
"100043914",2.848
"100043915",-0.723
"100043920",-0.0448
"100044193",-0.2796
"100044509",0.9352
"100045066",0.5553
"100045469",0.1834
"100045653",-0.4804
"100045778",0.2253
"100045792",-0.0425
"100047123",-0.0304
"100047133",-0.0699
"100048534",0.1752
"100048895",0.3956
"100049077",-1.1649
"100073351",-0.3547
"100093714",0.1576
"100101457",0.1605
"100101806",0.0764
"100101807",0.743
"100101919",0.3019
"100113398",0.0289
"100124623",0.0279
"100125929",0.4798
"100125931",-0.2206
"100125933",0.5992
"100126034",-0.1182
"100126227",0.6631
"100126229",0.0829
"100126243",-0.0429
"100126795",0.0335
"100126824",0.2101
"100127111",-0.5324
"100141474",-0.4759
"100169864",1.0826
"100169868",-0.7247
"100169871",0.4322
"100216343",0.5039
"100217415",0.0581
"100217451",-0.0942
"100233175",0.1934
"100233208",-0.044
"100270707",1.0909
"100271841",0.3291
"100294583",-0.1209
"100302498",-0.2139
"100302688",0.3276
"100302730",-0.0026
"100303731",0.1581
"100303732",0.7219
"100306943",-0.0179
"100306944",-0.2059
"100306945",-0.04
"100306952",-0.0116
"100310809",0.1206
"100310872",0.0424
"100313519",-0.1877
"100313531",0.8325
"100313943",0.5884
"100316903",-0.4749
"100322896",-0.4991
"100379095",0.1615
"100379145",-0.3369
"100380944",0.038
"100384868",-0.0901
"100415787",0.1379
"100415915",-0.8788
"100416706",0.0452
"100417675",0.198
"100417829",0.2174
"100502624",-0.3422
"100502630",0.1964
"100502635",0.4374
"100502653",-0.0138
"100502670",0.016
"100502695",-0.901
"100502698",-0.0327
"100502700",-0.4716
"100502734",0.2469
"100502736",0.1639
"100502742",0.5803
"100502745",0.1747
"100502766",0.2796
"100502825",-0.6154
"100502829",-0.0976
"100502841",-0.0883
"100502846",0.0175
"100502849",-0.3148
"100502861",0.4342
"100502874",0.7695
"100502876",-0.8423
"100502920",0.5599
"100502933",0.3829
"100502940",-0.5562
"100502982",-0.7699
"100502985",-1.0819
"100503002",0.3018
"100503003",-0.4309
"100503007",-0.1301
"100503019",-2.5287
"100503040",-0.3609
"100503041",-0.1709
"100503043",0.0691
"100503068",0.0854
"100503085",0.1004
"100503099",-0.1911
"100503120",-0.0506
"100503142",-0.2129
"100503147",0.5889
"100503178",0.0236
"100503185",5e-04
"100503199",0.01
"100503265",-0.3091
"100503272",-0.5312
"100503289",-0.191
"100503307",0.8846
"100503311",0.3578
"100503323",0.4549
"100503332",0.2693
"100503338",0.0615
"100503353",-0.0826
"100503355",0.4542
"100503380",0.1947
"100503384",-0.2124
"100503386",0.0449
"100503390",0.1016
"100503392",0.2223
"100503393",0.2096
"100503471",-0.1761
"100503496",0.0059
"100503519",0.1207
"100503536",1.3762
"100503572",0.022
"100503583",0.147
"100503584",-0.5342
"100503592",0.0529
"100503605",-0.172
"100503609",-1.0807
"100503620",-0.8113
"100503622",0.3852
"100503632",-0.3799
"100503636",-0.1588
"100503652",0.6602
"100503659",0.1132
"100503670",-0.0723
"100503676",0.8109
"100503690",-0.1435
"100503704",0.0563
"100503783",-0.9756
"100503799",0.588
"100503802",-0.0265
"100503812",-0.2265
"100503823",-0.2782
"100503830",-0.23
"100503842",1.5097
"100503849",-0.0662
"100503868",-0.6036
"100503869",-0.0931
"100503884",-0.1118
"100503890",-0.0456
"100503915",0.4243
"100503924",-0.2317
"100503949",-0.2086
"100503962",1.375
"100504007",-0.0941
"100504029",0.8087
"100504049",0.2459
"100504056",0.2431
"100504061",0.0343
"100504101",0.3236
"100504104",0.2889
"100504112",0.256
"100504114",0.6737
"100504116",-0.0447
"100504121",0.488
"100504141",-0.1488
"100504156",0.0168
"100504166",-0.2335
"100504178",0.7291
"100504191",-0.0123
"100504221",0.2688
"100504234",0.3211
"100504262",0.1306
"100504263",0.9794
"100504267",0.642
"100504285",-0.254
"100504291",-0.2563
"100504309",-0.0859
"100504312",0.0866
"100504323",1.4586
"100504347",-0.0885
"100504350",0.8062
"100504360",-0.1083
"100504361",0.6716
"100504412",-0.2301
"100504421",0.3529
"100504455",0.1622
"100504467",0.2712
"100504477",0.3985
"100504486",0.2606
"100504491",-0.1244
"100504501",0.1324
"100504512",-0.2099
"100504518",0.6097
"100504539",0.2596
"100504561",-0.7153
"100504568",-0.8024
"100504586",0.105
"100504601",0.2136
"100504626",-0.2684
"100504632",0.0011
"100504641",0.0811
"100504663",-0.1866
"100504687",0.0648
"100504714",0.8719
"100504715",0.1342
"100504720",0.3983
"100504734",-0.3453
"100504740",0.0932
"100505025",-0.2126
"100505034",0.1083
"100505386",-0.0687
"100505397",-0.7229
"100526796",-0.0653
"100529079",0.8778
"100532730",0.5853
"100534287",-0.0925
"100568458",-0.4138
"100616095",0.2526
"100642166",-0.2522
"100689703",-0.1891
"100859931",-0.4893
"100861531",1.3429
"100861615",1.7857
"100861618",-0.0263
"100861668",-0.7609
"100861698",-0.0779
"100861749",-0.1508
"100862066",-0.2302
"100862072",1.2336
"100862085",0.0417
"100862203",-0.1516
"100862247",1.5367
"100862261",-0.0448
"100862268",0.2487
"100862375",-0.1408
"100862388",0.0597
"101055656",-0.0114
"101055670",0.1695
"101055671",2.1306
"101055754",1.0681
"101055840",0.2194
"101055907",0.2594
"101055983",0.0858
"101056014",0.39
"101056032",-0.6146
"101056047",-0.0866
"101056065",-0.2912
"101056072",0.8145
"101056144",-1.1329
"101056205",-0.3241
"101056232",0.097
"101056408",0.5229
"101243624",0.8556
"101488143",-0.0061
"102216272",0.1462
"102238433",2.9996
"102443350",-0.1739
"102631515",0.7588
"102631543",-0.3668
"102631545",-0.4201
"102631584",-0.9396
"102631586",-0.1167
"102631604",-0.5384
"102631606",0.6118
"102631611",-0.7381
"102631618",-0.6368
"102631647",-0.7737
"102631665",0.1058
"102631666",-1.6241
"102631674",0.1724
"102631705",-0.1491
"102631725",-0.619
"102631729",-0.2097
"102631731",-0.4159
"102631735",0.1197
"102631739",-0.4372
"102631780",-0.1918
"102631791",2.1591
"102631795",0.5092
"102631796",0.0169
"102631806",-0.1206
"102631812",0.0405
"102631813",0.1363
"102631828",0.1153
"102631845",-0.3504
"102631855",0.784
"102631859",0.1679
"102631865",0.073
"102631866",0.1594
"102631869",-1.7119
"102631885",-0.4477
"102631889",0.167
"102631898",0.4277
"102631909",-0.2697
"102631912",0.0298
"102631933",-0.146
"102631958",-0.104
"102631959",-0.8576
"102631968",0.3575
"102631979",-0.6066
"102631989",-0.0253
"102632007",-0.0986
"102632008",-0.1291
"102632019",-0.2867
"102632031",-0.3816
"102632048",0.1782
"102632060",0.452
"102632081",0.0306
"102632087",-0.0207
"102632094",-0.658
"102632096",0.1148
"102632114",0.1669
"102632116",0.6328
"102632130",-0.982
"102632132",-0.3373
"102632148",0.0307
"102632163",-0.4812
"102632165",1.3631
"102632200",0.2763
"102632230",1.2364
"102632232",-0.3114
"102632234",-0.2984
"102632238",-0.2
"102632244",1.3383
"102632262",0.8747
"102632268",0.1063
"102632284",0.4358
"102632286",-0.1524
"102632313",0.2508
"102632331",0.1246
"102632340",-0.1191
"102632348",-0.2726
"102632353",0.0682
"102632357",0.9095
"102632377",-0.1558
"102632394",0.041
"102632403",0.708
"102632414",0.0852
"102632417",-0.0047
"102632418",-0.1261
"102632435",-0.2121
"102632436",-0.1236
"102632438",0.2477
"102632440",0.0808
"102632444",0.1791
"102632462",-0.0034
"102632463",-0.0504
"102632465",1.0735
"102632477",-0.223
"102632479",0.1768
"102632484",-0.4081
"102632488",-0.4443
"102632513",-0.1323
"102632516",-0.1002
"102632522",0.1747
"102632532",0.0636
"102632538",-0.6645
"102632545",-0.2559
"102632568",-0.4502
"102632582",0.8715
"102632594",0.3085
"102632597",0.6458
"102632605",0.1426
"102632621",0.3475
"102632635",-0.1264
"102632638",0.1315
"102632666",-0.0985
"102632669",-0.2849
"102632681",-1.1714
"102632686",0.6133
"102632693",-0.1411
"102632722",1.1174
"102632727",-1.1384
"102632737",0.3171
"102632785",-0.6838
"102632812",-0.504
"102632820",1.4021
"102632821",0.0185
"102632823",-0.1175
"102632833",0.3622
"102632839",-0.1492
"102632843",-0.2974
"102632845",-0.1866
"102632854",-0.0399
"102632865",0.2991
"102632893",-0.2145
"102632900",0.9081
"102632901",0.6948
"102632914",0.6769
"102632922",-0.1765
"102632924",0.4144
"102632938",-0.1063
"102632954",0.1219
"102632966",0.1344
"102632986",0.4333
"102632990",-0.3964
"102633000",-0.1463
"102633006",0.3548
"102633037",0.7212
"102633038",-0.5498
"102633048",-0.592
"102633052",-0.0827
"102633068",0.0235
"102633075",0.7362
"102633078",-1.0075
"102633093",-0.3964
"102633097",-0.451
"102633107",0.4214
"102633145",0.5791
"102633149",0.0112
"102633151",-0.2615
"102633156",-0.5395
"102633163",1.0715
"102633185",0.7643
"102633199",-0.2504
"102633203",-0.2577
"102633209",0.3663
"102633226",0.1346
"102633239",-0.7689
"102633245",0.091
"102633266",-1.2921
"102633270",0.0273
"102633283",-0.4973
"102633291",0.6342
"102633300",-0.7178
"102633302",0.7922
"102633317",0.3817
"102633322",-0.2098
"102633360",1.38
"102633373",0.9737
"102633383",-0.0772
"102633388",0.1051
"102633396",-0.1525
"102633407",-1.5752
"102633419",-0.5743
"102633422",0.0579
"102633424",-0.1034
"102633432",-0.1159
"102633437",0.2063
"102633458",-1.6066
"102633464",-0.3082
"102633466",0.7207
"102633471",0.1197
"102633474",-0.0881
"102633480",-0.8548
"102633492",0.0868
"102633496",0.3291
"102633503",-0.5755
"102633513",-0.0018
"102633516",-0.4351
"102633518",0.0271
"102633551",-0.212
"102633560",-0.1418
"102633572",-0.6147
"102633573",0.2124
"102633579",-0.2251
"102633593",-0.5217
"102633600",-0.4006
"102633618",0.2085
"102633623",0.9067
"102633624",-0.3944
"102633625",1.1991
"102633634",-0.099
"102633638",-0.2185
"102633661",-0.1599
"102633665",-1.3892
"102633669",0.2926
"102633673",0.4701
"102633676",-0.239
"102633704",0.1263
"102633730",-0.1632
"102633750",-0.1785
"102633763",0.0179
"102633792",-1.4056
"102633812",-0.1723
"102633818",0.1406
"102633826",0.8104
"102633836",-0.6019
"102633861",-0.2436
"102633868",-0.6098
"102633880",-0.37
"102633888",-0.0151
"102633894",1.477
"102633899",0.1565
"102633913",-0.0854
"102633923",-0.3011
"102633930",-0.2204
"102633939",-0.0688
"102633951",0.4449
"102633974",0.1718
"102633986",0.0716
"102633993",-0.4183
"102633994",-1.0992
"102634000",0.2118
"102634002",0.3992
"102634008",-0.1462
"102634011",0.3104
"102634017",-0.2699
"102634044",-0.4285
"102634049",0.4126
"102634058",-0.1467
"102634072",-0.3662
"102634076",0.2137
"102634078",0.593
"102634128",-0.9441
"102634132",0.4018
"102634140",0.7617
"102634161",1.7947
"102634165",0.061
"102634191",-1.2702
"102634200",0.0095
"102634213",0.9325
"102634229",-0.243
"102634280",-0.2979
"102634286",0.6273
"102634288",-0.6327
"102634293",0.1077
"102634309",-0.1449
"102634310",-0.2191
"102634333",-0.1957
"102634341",-0.5399
"102634351",0.0996
"102634392",-0.9764
"102634428",-0.3442
"102634429",-0.3057
"102634431",-0.5818
"102634445",0.0964
"102634450",-0.7929
"102634456",-0.552
"102634481",0.1817
"102634496",-0.2327
"102634502",-0.3641
"102634512",-0.1557
"102634533",-0.525
"102634534",-0.1738
"102634561",-0.0984
"102634563",1.4365
"102634569",-0.4714
"102634592",-0.4829
"102634598",-0.0021
"102634628",0.2622
"102634634",-0.4675
"102634642",0.3105
"102634650",-0.1048
"102634653",-0.3071
"102634668",-0.0984
"102634676",-0.4182
"102634686",0.6372
"102634688",-0.8863
"102634702",0.1076
"102634715",-0.0222
"102634735",0.56
"102634739",-0.124
"102634755",0.0453
"102634756",-0.3628
"102634765",-0.1091
"102634772",0.6662
"102634775",-0.0349
"102634778",0.3675
"102634780",0.3064
"102634811",-0.6952
"102634812",-0.0591
"102634818",-0.9591
"102634850",0.2545
"102634858",0.1185
"102634873",-0.1701
"102634887",1.5198
"102634888",0.2936
"102634895",-0.1285
"102634904",-0.8065
"102634913",-0.2867
"102634922",-0.2646
"102634926",0.3687
"102634931",-0.7511
"102634933",0.0054
"102634944",0.2588
"102634949",0.2296
"102634962",0.048
"102634983",0.0821
"102635047",0.1
"102635054",-0.626
"102635066",0.1076
"102635069",-0.1936
"102635071",-0.0352
"102635085",-0.1729
"102635104",1.038
"102635108",-0.2403
"102635129",-0.4076
"102635133",-0.3665
"102635134",-0.0369
"102635160",-0.3349
"102635170",0.4921
"102635171",-0.5098
"102635173",0.2123
"102635181",0.3692
"102635185",-0.8973
"102635192",0.037
"102635198",-0.2209
"102635200",0.9859
"102635210",-0.7332
"102635226",0.157
"102635243",1.2204
"102635257",-0.5478
"102635262",0.423
"102635268",0.8233
"102635276",-0.2748
"102635278",0.3063
"102635290",-0.0283
"102635305",-0.0655
"102635306",-0.0662
"102635315",-0.1995
"102635323",-0.5172
"102635347",-0.5572
"102635354",-1.0722
"102635359",-0.6927
"102635366",0.4223
"102635384",0.4049
"102635429",-1.0742
"102635432",-0.3091
"102635453",0.1147
"102635458",0.1195
"102635461",-0.6225
"102635479",-0.5333
"102635484",-0.0034
"102635500",-1.0237
"102635502",0.5505
"102635503",0.5229
"102635509",-0.8683
"102635522",0.4531
"102635541",-0.0051
"102635550",0.0641
"102635552",-0.0457
"102635553",-0.0805
"102635561",0.2333
"102635597",0.627
"102635605",-0.1781
"102635624",0.0243
"102635630",0.4716
"102635632",1.279
"102635635",0.1906
"102635639",0.1006
"102635643",-0.082
"102635656",-0.2639
"102635661",-0.4668
"102635671",0.1097
"102635685",-0.1766
"102635688",-0.1039
"102635698",-0.2032
"102635699",-0.023
"102635707",0.2626
"102635712",-0.9072
"102635731",-0.6412
"102635744",-0.2524
"102635756",-0.4465
"102635772",-1.3017
"102635780",-0.9167
"102635781",1.8933
"102635783",-0.044
"102635786",-1.3958
"102635797",0.5479
"102635798",-0.3173
"102635799",-0.3868
"102635803",0.2334
"102635843",0.6751
"102635867",-0.3562
"102635868",-1.0775
"102635879",-1.4925
"102635882",0.2484
"102635912",0.9813
"102635944",-0.2722
"102635948",-0.2746
"102636000",0.0565
"102636015",0.5981
"102636019",0.1313
"102636035",-0.5813
"102636040",0.3089
"102636041",0.3168
"102636048",-0.1327
"102636049",-0.2059
"102636055",-0.6929
"102636066",-0.327
"102636078",0.3603
"102636088",-0.4128
"102636107",0.8358
"102636130",0.4759
"102636131",0.0478
"102636146",0.4527
"102636154",-0.2704
"102636164",-0.3736
"102636175",-0.3988
"102636179",0.2869
"102636180",-0.439
"102636221",0.3431
"102636224",-0.0715
"102636238",-0.0366
"102636239",0.1202
"102636256",0.1634
"102636258",-0.1364
"102636262",0.2806
"102636299",-0.4134
"102636309",-0.4478
"102636313",-0.048
"102636338",0.4628
"102636359",-0.7626
"102636362",-0.3157
"102636367",0.0385
"102636372",0.3043
"102636382",-0.1441
"102636397",-0.821
"102636400",0.3519
"102636414",-0.7032
"102636431",0.2382
"102636474",0.6573
"102636476",0.3133
"102636479",-0.4786
"102636490",-0.4183
"102636498",-1.221
"102636542",0.3111
"102636545",-0.1935
"102636546",0.5062
"102636547",-0.3539
"102636549",-0.2324
"102636561",0.5744
"102636562",-0.2572
"102636570",1.8387
"102636575",-0.1138
"102636578",-0.2916
"102636582",-0.1824
"102636587",0.7079
"102636598",-0.213
"102636604",0.9313
"102636640",-0.2826
"102636641",-0.3071
"102636664",0.0329
"102636677",0.1465
"102636700",0.568
"102636702",0.1295
"102636714",-0.6755
"102636716",0.6958
"102636729",-0.4177
"102636745",-0.7458
"102636754",-0.6293
"102636765",0.0428
"102636781",-0.2333
"102636795",-0.8572
"102636799",-0.7468
"102636803",-0.1727
"102636808",0.0299
"102636836",0.1161
"102636884",0.2403
"102636892",-0.131
"102636896",0.376
"102636903",0.3809
"102636905",0.3188
"102636909",-0.3475
"102636910",-0.1875
"102636915",-0.0235
"102636923",-0.6643
"102636944",-0.3011
"102636945",0.8211
"102636991",-0.1012
"102637025",0.5609
"102637028",-0.7319
"102637037",-0.7635
"102637038",-0.1367
"102637075",1.2122
"102637087",0.0274
"102637100",0.1546
"102637112",0.0225
"102637148",0.5792
"102637178",-0.9362
"102637184",0.0213
"102637190",-0.0194
"102637203",-0.6959
"102637216",-0.5881
"102637243",0.0267
"102637256",0.1196
"102637289",0.2548
"102637308",-0.6094
"102637311",0.7201
"102637315",0.0899
"102637336",-0.6638
"102637343",-0.0159
"102637366",-0.1774
"102637370",-0.0699
"102637381",1.0223
"102637398",-0.5917
"102637422",-0.3698
"102637427",-1.0309
"102637438",0.5379
"102637448",-0.1252
"102637452",-0.0757
"102637464",-0.1799
"102637489",0.2685
"102637508",-0.0164
"102637514",-0.1587
"102637515",-0.1478
"102637517",-0.1238
"102637537",-0.4383
"102637542",0.1759
"102637546",0.415
"102637557",-0.385
"102637563",0.4583
"102637571",0.4815
"102637576",0.5373
"102637583",0.5848
"102637611",-0.2037
"102637619",0.3664
"102637627",-0.0887
"102637640",0.2378
"102637642",0.0441
"102637648",1.1267
"102637660",1.444
"102637664",0.8518
"102637683",-0.803
"102637693",-0.1208
"102637710",0.0928
"102637720",-1.1615
"102637721",-0.3257
"102637730",0.0332
"102637735",0.279
"102637763",0.0105
"102637775",-0.1139
"102637782",0.352
"102637785",-0.3842
"102637787",0.5242
"102637797",-0.9575
"102637809",-0.9451
"102637814",-1.1966
"102637825",0.0208
"102637845",1.1559
"102637865",-0.9059
"102637873",0.9062
"102637887",-0.0998
"102637894",-0.6393
"102637903",-0.0958
"102637926",-1.515
"102637931",0.1196
"102637946",0.138
"102637953",-0.6946
"102637959",-0.235
"102637966",0.2728
"102637975",0.7574
