"","GSE1833_environmental enrichment"
"171138",0.00337284012797495
"171139",0.00336548734385273
"171140",0.00619144497937962
"171142",0.00190875671599585
"171143",0.00269082875864761
"171144",0.00471990188138015
"171145",0.00258298193026131
"171146",0.00318022037086805
"171147",0.00343668113919474
"171148",0.00394846904983843
"171149",0.00234798946067783
"171151",0.00233245092975207
"171152",0.0117676332828263
"171154",0.00203776692788589
"171155",0.0019658233800862
"171158",0.0039332257495283
"171159",0.0041628648283934
"171160",0.0116324383177789
"171161",0.00231522088570654
"171162",0.00227485030180602
"171163",0.00848994939813897
"171164",0.00277682432839875
"171178",0.00154116489649231
"171287",0.012047326192613
"171290",0.00303561535717809
"171293",0.0138928342757172
"171296",0.0067976787971561
"171297",0.00490515478405905
"171302",0.0026197988725983
"171305",0.0034164848244396
"171329",0.00728577826086947
"171341",0.0123961565165642
"171347",0.013086705656538
"171350",0.00640398629700708
"171352",0.00222471171893341
"171356",0.00256466070093108
"171358",0.00563841681097737
"171365",0.00510204081632653
"171366",0.00431184016537229
"171369",0.00296842242357887
"171371",0.00250899279849593
"171373",0.00225871253347341
"171375",0.00260876187966876
"171378",0.00306297125487946
"171379",0.0122227545600135
"171380",0.0022100088019136
"171381",0.0381550130891777
"171384",0.00302293268415399
"171385",0.00243890673028229
"171386",0.00307136045551965
"171387",0.00283503355116004
"171390",0.00420061952972201
"171393",0.00684528995743218
"171394",0.0172089258873858
"171396",0.0020202849249966
"171397",0.00157099500270965
"171398",0.00239564439881765
"171400",0.0129633668644525
"171402",0.00610233841961675
"171403",0.00564492369532418
"171406",0.00179662178369728
"171407",0.00155317928572675
"171408",0.0047795207702631
"171409",0.00371424062903094
"171410",0.00235941882563246
"171411",0.0288581458877561
"171412",0.00252534510258218
"171413",0.00347918108086615
"171414",0.00280276816608996
"171415",0.0033054666676566
"171432",0.00310206697644608
"171433",0.00289629872133659
"171434",0.00247713177646287
"171435",0.00596973978849217
"171436",0.0025156407751788
"171437",0.00386606596592244
"171438",0.00384582941015489
"171439",0.0122668002866316
"171440",0.00296190335691955
"171441",0.0030130445639267
"171442",0.00521888534807496
"171443",0.00341716794651325
"171444",0.00399656493592284
"171445",0.00336051958697635
"171447",0.00540787242194628
"171449",0.00288361310313794
"171451",0.00296112153085519
"171452",0.00265230239089962
"171454",0.0304182947596593
"171455",0.00376927000035733
"171458",0.00261470920635273
"171459",0.00330884204207388
"171460",0.00301140384738726
"171493",0.00316168799533253
"171494",0.0110436215536888
"171495",0.00410696716228115
"171496",0.00519845520386003
"171497",0.00151526035442068
"171498",0.00551076789478971
"171499",0.00323074004245799
"171500",0.00589911940596153
"171501",0.00265184450368901
"171503",0.00248258700659304
"171516",0.00169536875739793
"171517",0.00288329303064568
"171518",0.00361205195474661
"171519",0.00197772714023918
"171521",0.0031561671506123
"171522",0.00279539209030346
"171529",0.00443043123422723
"171547",0.00306788052733975
"171548",0.00457428629479401
"171549",0.00325222930326145
"171551",0.00331076545851029
"171552",0.00268192356049955
"171553",0.00366417389432524
"171554",0.0046299203891444
"171556",0.00196263682046659
"171562",0.00351116438809879
"171564",0.0038151629651048
"171565",0.00265355555718984
"171566",0.00397217710613657
"171569",0.00336770833849112
"171571",0.00516676252827096
"171572",0.00201362806375681
"171573",0.00205194787491986
"171574",0.00786161893947679
"171575",0.00854942346783839
"171576",0.00162275983808383
"171577",0.00398292805045945
"171581",0.00539242238753335
"191569",0.00438412057835654
"191571",0.00280919353786259
"191572",0.00802297624495922
"191573",0.00994957922885495
"191574",0.00255550561212144
"191575",0.00372158375495066
"191576",0.00153867448048879
"191595",0.0132591996773951
"192107",0.00464195145513827
"192109",0.00723642966865645
"192110",0.00636190999936066
"192117",0.0169699248093476
"192126",0.0037976837453743
"192129",0.00319362668255803
"192147",0.00549707231720336
"192152",0.00714973166233759
"192153",0.00214902855137933
"192154",0.00710122446896078
"192155",0.00228411772663886
"192172",0.00354180607717332
"192177",0.00180926418387299
"192178",0.0039547205791411
"192179",0.00850110963658165
"192180",0.0038682411496111
"192181",0.00262136581035895
"192183",0.00338532413096812
"192189",0.00395898805242072
"192203",0.00295353259256686
"192204",0.00353909655831584
"192205",0.0031043964158395
"192206",0.00397174363980421
"192208",0.00416179919887181
"192209",0.00447145788322074
"192210",0.00947407853978884
"192211",0.00462278239689807
"192213",0.00140722224619927
"192215",0.00284131265889111
"192218",0.00299294913870129
"192223",0.00359582653298649
"192224",0.0027945428787673
"192225",0.00173195253625876
"192226",0.00658651947393506
"192227",0.00217596409659241
"192228",0.00292915408484781
"192229",0.00239797002869593
"192234",0.00337483361115995
"192235",0.0097080280378269
"192241",0.00270649088124359
"192243",0.00503234746981564
"192245",0.00312459020379856
"192246",0.00565792760433647
"192248",0.0035879022670938
"192249",0.00691935162143691
"192251",0.00443901279882354
"192252",0.00674034370137433
"192253",0.00326533544087752
"192254",0.00240224416677774
"192256",0.0032147015546653
"192258",0.00256467373304158
"192259",0.00340756873498507
"192260",0.00184888581526512
"192262",0.00608970682367457
"192263",0.00405852625929846
"192267",0.00177050519143477
"192268",0.00220071274050127
